Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1038589941
Precision:                       64 bits
Cores:                           15
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
7750000	-687.514360	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.908820	14.790271	0.908820	0.908820	0.000000	0.908820	0.000000	0.000000	0.908820	0.908820	0.908820	0.000000	0.000000	0.908820	0.908820	0.000000	0.908820	0.000000	0.000000	0.000000	6.153215	6.153215	0.999988	0.000000	0.000009	0.000000	0.000002	61.750314	
7755000	-695.714405	1	2	6	'1 0 1 Z Z 1 Z Z 1 Z 1 Z 1 1 1 1 	1.454279	16.604401	1.454279	0.000000	0.000000	1.454279	0.000000	0.000000	1.454279	0.000000	1.454279	0.000000	1.454279	1.454279	1.454279	1.454279	0.000000	0.000000	0.000000	1.454279	3.431288	3.431288	0.999977	0.000000	0.000012	0.000011	0.000000	86.169227	
7760000	-690.032245	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.138967	17.612922	1.138967	1.138967	0.000000	1.138967	0.000000	0.000000	1.138967	1.138967	1.138967	0.000000	1.138967	1.138967	1.138967	0.000000	1.138967	0.000000	0.000000	0.000000	6.028272	6.028272	0.999967	0.000000	0.000012	0.000018	0.000003	90.575016	
7765000	-687.547667	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.942554	18.349965	0.942554	0.942554	0.000000	0.942554	0.000000	0.000000	0.942554	0.942554	0.942554	0.000000	0.942554	0.000000	0.942554	0.000000	0.942554	0.000000	0.000000	0.000000	4.834558	4.834558	0.999981	0.000000	0.000006	0.000011	0.000001	77.629012	
7770000	-686.964915	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.812527	16.477985	0.812527	0.812527	0.000000	0.812527	0.000000	0.000000	0.812527	0.812527	0.812527	0.000000	0.000000	0.000000	0.812527	0.000000	0.812527	0.000000	0.000000	0.000000	4.711622	4.711622	0.999994	0.000000	0.000005	0.000000	0.000001	75.352183	
7775000	-688.241526	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.893948	18.092244	0.893948	0.893948	0.000000	0.893948	0.000000	0.000000	0.893948	0.893948	0.893948	0.000000	0.000000	0.000000	0.893948	0.893948	0.893948	0.000000	0.000000	0.893948	5.557820	5.557820	0.999992	0.000000	0.000006	0.000000	0.000002	41.404881	
7780000	-696.102365	1	2	8	'1 0 Z 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.848187	18.676254	0.000000	0.848187	0.000000	0.848187	0.000000	0.000000	0.848187	0.848187	0.848187	0.000000	0.000000	0.000000	0.848187	0.000000	0.848187	0.000000	0.000000	0.000000	4.104990	4.104990	0.999994	0.000000	0.000005	0.000000	0.000001	33.591248	
7785000	-688.335384	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.794628	14.135571	0.794628	0.794628	0.000000	0.794628	0.000000	0.000000	0.794628	0.794628	0.794628	0.000000	0.000000	0.000000	0.794628	0.794628	0.794628	0.000000	0.000000	0.794628	5.510637	5.510637	0.999991	0.000000	0.000007	0.000000	0.000002	11.245651	
7790000	-692.298778	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.969639	16.082808	0.969639	0.969639	0.000000	0.969639	0.000000	0.000000	0.969639	0.969639	0.969639	0.000000	0.969639	0.000000	0.969639	0.969639	0.969639	0.000000	0.000000	0.969639	7.307055	7.307055	0.999958	0.000000	0.000014	0.000022	0.000006	3.566358	
7795000	-688.117943	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.747653	12.242449	0.747653	0.747653	0.000000	0.747653	0.000000	0.000000	0.747653	0.747653	0.747653	0.000000	0.000000	0.747653	0.747653	0.000000	0.747653	0.000000	0.000000	0.000000	6.072039	6.072039	0.999989	0.000000	0.000009	0.000000	0.000002	8.408539	
7800000	-687.683450	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.994954	13.217615	0.994954	0.994954	0.000000	0.994954	0.000000	0.000000	0.994954	0.994954	0.994954	0.000000	0.000000	0.000000	0.994954	0.000000	0.994954	0.000000	0.000000	0.000000	5.904122	5.904122	0.999985	0.000000	0.000012	0.000000	0.000003	7.991591	
7805000	-692.125516	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z Z Z 	1.006714	11.584476	1.006714	1.006714	0.000000	1.006714	0.000000	0.000000	1.006714	1.006714	1.006714	0.000000	1.006714	0.000000	0.000000	0.000000	1.006714	0.000000	0.000000	0.000000	6.309033	6.309033	0.999968	0.000000	0.000017	0.000011	0.000004	48.156965	
7810000	-692.860203	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.810266	7.714941	0.810266	0.810266	0.000000	0.810266	0.000000	0.000000	0.810266	0.810266	0.810266	0.000000	0.810266	0.810266	0.810266	0.810266	0.810266	0.000000	0.000000	0.810266	7.179190	7.179190	0.999890	0.000000	0.000041	0.000055	0.000014	3.852989	
7815000	-691.256972	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	1.164213	22.560750	1.164213	1.164213	0.000000	1.164213	0.000000	0.000000	1.164213	1.164213	1.164213	0.000000	1.164213	1.164213	0.000000	0.000000	1.164213	0.000000	0.000000	0.000000	4.221961	4.221961	0.999989	0.000000	0.000005	0.000004	0.000001	17.157232	
7820000	-686.687081	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.957192	19.528046	0.957192	0.957192	0.000000	0.957192	0.000000	0.000000	0.957192	0.957192	0.957192	0.000000	0.000000	0.000000	0.957192	0.000000	0.957192	0.000000	0.000000	0.000000	4.913334	4.913334	0.999994	0.000000	0.000005	0.000000	0.000001	15.583960	
7825000	-690.777225	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.206560	11.452395	1.206560	1.206560	0.000000	1.206560	0.000000	0.000000	1.206560	1.206560	1.206560	0.000000	0.000000	0.000000	1.206560	0.000000	1.206560	0.000000	0.000000	0.000000	5.737641	5.737641	0.999977	0.000000	0.000018	0.000000	0.000005	5.163977	
7830000	-688.616228	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.734923	14.288043	0.734923	0.734923	0.000000	0.734923	0.000000	0.000000	0.734923	0.734923	0.734923	0.000000	0.000000	0.734923	0.734923	0.734923	0.734923	0.000000	0.000000	0.734923	5.052734	5.052734	0.999993	0.000000	0.000005	0.000000	0.000002	25.745323	
7835000	-689.393485	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.772468	14.215724	0.772468	0.772468	0.000000	0.772468	0.000000	0.000000	0.772468	0.772468	0.772468	0.000000	0.772468	0.772468	0.772468	0.772468	0.772468	0.000000	0.000000	0.772468	4.759798	4.759798	0.999984	0.000000	0.000006	0.000008	0.000002	20.773562	
7840000	-689.330053	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.809732	21.080054	0.809732	0.809732	0.000000	0.809732	0.000000	0.000000	0.809732	0.809732	0.809732	0.000000	0.809732	0.809732	0.809732	0.000000	0.809732	0.000000	0.000000	0.000000	5.616323	5.616323	0.999986	0.000000	0.000005	0.000008	0.000001	23.626523	
7845000	-693.983205	1	2	3	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 1 1 1 	0.695761	13.951900	0.695761	0.695761	0.000000	0.695761	0.695761	0.000000	0.695761	0.695761	0.695761	0.000000	0.695761	0.695761	0.695761	0.695761	0.695761	0.000000	0.000000	0.695761	5.693581	5.693581	0.999982	0.000000	0.000006	0.000009	0.000002	37.281408	
7850000	-689.512570	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.947715	12.219088	0.947715	0.947715	0.000000	0.947715	0.000000	0.000000	0.947715	0.947715	0.947715	0.000000	0.000000	0.947715	0.947715	0.000000	0.947715	0.000000	0.000000	0.000000	7.392629	7.392629	0.999978	0.000000	0.000017	0.000000	0.000004	31.868634	
7855000	-686.880871	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.816217	16.674369	0.816217	0.816217	0.000000	0.816217	0.000000	0.000000	0.816217	0.816217	0.816217	0.000000	0.000000	0.816217	0.816217	0.000000	0.816217	0.000000	0.000000	0.000000	4.940694	4.940694	0.999994	0.000000	0.000005	0.000000	0.000001	33.363829	
7860000	-688.011136	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.880567	16.834827	0.880567	0.880567	0.000000	0.880567	0.000000	0.000000	0.880567	0.880567	0.880567	0.000000	0.000000	0.000000	0.880567	0.880567	0.880567	0.000000	0.000000	0.880567	5.500509	5.500509	0.999991	0.000000	0.000006	0.000000	0.000002	23.848637	
7865000	-699.154475	1	2	6	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z 1 Z Z 	0.881297	29.523659	0.881297	0.881297	0.000000	0.881297	0.881297	0.000000	0.881297	0.881297	0.881297	0.000000	0.000000	0.881297	0.000000	0.000000	0.881297	0.000000	0.000000	0.000000	3.943434	3.943434	0.999998	0.000000	0.000002	0.000000	0.000000	12.161054	
7870000	-687.017882	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.898857	14.359715	0.898857	0.898857	0.000000	0.898857	0.000000	0.000000	0.898857	0.898857	0.898857	0.000000	0.000000	0.000000	0.898857	0.000000	0.898857	0.000000	0.000000	0.000000	4.891593	4.891593	0.999991	0.000000	0.000007	0.000000	0.000002	9.136276	
7875000	-689.776468	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.955007	10.085270	0.955007	0.955007	0.000000	0.955007	0.000000	0.000000	0.955007	0.955007	0.955007	0.000000	0.000000	0.955007	0.955007	0.000000	0.955007	0.000000	0.000000	0.000000	6.972259	6.972259	0.999973	0.000000	0.000022	0.000000	0.000005	3.339580	
7880000	-689.233085	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.847413	13.961282	0.847413	0.847413	0.000000	0.847413	0.000000	0.000000	0.847413	0.847413	0.847413	0.000000	0.000000	0.000000	0.847413	0.000000	0.847413	0.000000	0.000000	0.000000	7.205711	7.205711	0.999986	0.000000	0.000012	0.000000	0.000003	20.600391	
7885000	-688.258983	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.860148	11.743266	0.860148	0.860148	0.000000	0.860148	0.000000	0.000000	0.860148	0.860148	0.860148	0.000000	0.000000	0.860148	0.860148	0.000000	0.860148	0.000000	0.000000	0.000000	5.003967	5.003967	0.999989	0.000000	0.000009	0.000000	0.000002	6.033676	
7890000	-686.737340	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.915406	15.308728	0.915406	0.915406	0.000000	0.915406	0.000000	0.000000	0.915406	0.915406	0.915406	0.000000	0.000000	0.000000	0.915406	0.000000	0.915406	0.000000	0.000000	0.000000	5.044765	5.044765	0.999992	0.000000	0.000007	0.000000	0.000002	11.762927	
7895000	-690.498309	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.515912	18.503377	1.515912	1.515912	0.000000	1.515912	0.000000	0.000000	1.515912	0.000000	1.515912	0.000000	0.000000	1.515912	1.515912	1.515912	1.515912	0.000000	0.000000	1.515912	4.825343	4.825343	0.999981	0.000000	0.000014	0.000000	0.000005	4.596664	
7900000	-686.836789	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.961663	17.531939	0.961663	0.961663	0.000000	0.961663	0.000000	0.000000	0.961663	0.961663	0.961663	0.000000	0.000000	0.961663	0.961663	0.000000	0.961663	0.000000	0.000000	0.000000	4.691817	4.691817	0.999993	0.000000	0.000006	0.000000	0.000001	14.348774	
7905000	-690.391822	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	0.892270	22.943014	0.892270	0.892270	0.000000	0.892270	0.000000	0.000000	0.892270	0.000000	0.892270	0.000000	0.892270	0.892270	0.892270	0.000000	0.892270	0.000000	0.000000	0.000000	4.281871	4.281871	0.999989	0.000000	0.000004	0.000006	0.000001	58.239979	
7910000	-688.221297	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.784903	19.556326	0.784903	0.784903	0.000000	0.784903	0.000000	0.000000	0.784903	0.784903	0.784903	0.000000	0.784903	0.784903	0.784903	0.000000	0.784903	0.000000	0.000000	0.000000	5.027375	5.027375	0.999988	0.000000	0.000004	0.000007	0.000001	83.765992	
7915000	-689.704190	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.910802	19.040802	0.910802	0.910802	0.000000	0.910802	0.000000	0.000000	0.910802	0.910802	0.910802	0.000000	0.910802	0.910802	0.910802	0.910802	0.910802	0.000000	0.000000	0.910802	5.733114	5.733114	0.999981	0.000000	0.000007	0.000010	0.000003	81.176920	
7920000	-699.502050	1	2	5	'1 0 1 1 Z 1 1 Z 1 Z 1 Z 1 Z 1 1 	1.628132	23.062844	1.628132	1.628132	0.000000	1.628132	1.628132	0.000000	1.628132	0.000000	1.628132	0.000000	1.628132	0.000000	1.628132	1.628132	1.628132	0.000000	0.000000	1.628132	3.877610	3.877610	0.999969	0.000000	0.000011	0.000014	0.000006	59.768856	
7925000	-690.655893	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.385359	15.597465	1.385359	1.385359	0.000000	1.385359	0.000000	0.000000	1.385359	0.000000	1.385359	0.000000	1.385359	1.385359	1.385359	0.000000	1.385359	0.000000	0.000000	0.000000	5.549157	5.549157	0.999951	0.000000	0.000021	0.000024	0.000005	39.045142	
7930000	-695.893069	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.786555	21.535856	1.786555	1.786555	0.000000	1.786555	0.000000	0.000000	1.786555	0.000000	1.786555	0.000000	0.000000	1.786555	1.786555	1.786555	1.786555	0.000000	0.000000	1.786555	3.153466	3.153466	0.999986	0.000000	0.000010	0.000000	0.000004	44.869011	
7935000	-686.787116	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.951841	16.497386	0.951841	0.951841	0.000000	0.951841	0.000000	0.000000	0.951841	0.951841	0.951841	0.000000	0.000000	0.951841	0.951841	0.000000	0.951841	0.000000	0.000000	0.000000	4.970659	4.970659	0.999992	0.000000	0.000006	0.000000	0.000002	56.272415	
7940000	-686.929989	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.904209	19.718065	0.904209	0.904209	0.000000	0.904209	0.000000	0.000000	0.904209	0.904209	0.904209	0.000000	0.000000	0.000000	0.904209	0.000000	0.904209	0.000000	0.000000	0.000000	5.164522	5.164522	0.999994	0.000000	0.000005	0.000000	0.000001	23.612551	
7945000	-688.424460	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.802817	14.364314	0.802817	0.802817	0.000000	0.802817	0.000000	0.000000	0.802817	0.802817	0.802817	0.000000	0.802817	0.000000	0.802817	0.000000	0.802817	0.000000	0.000000	0.000000	6.024360	6.024360	0.999974	0.000000	0.000009	0.000015	0.000002	26.484133	
7950000	-687.465882	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.024184	17.207081	1.024184	1.024184	0.000000	1.024184	0.000000	0.000000	1.024184	1.024184	1.024184	0.000000	0.000000	1.024184	1.024184	0.000000	1.024184	0.000000	0.000000	0.000000	5.657238	5.657238	0.999990	0.000000	0.000008	0.000000	0.000002	33.400704	
7955000	-688.651817	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.908539	21.676354	0.908539	0.908539	0.000000	0.908539	0.000000	0.000000	0.908539	0.908539	0.908539	0.000000	0.908539	0.908539	0.908539	0.000000	0.908539	0.000000	0.000000	0.000000	5.285810	5.285810	0.999985	0.000000	0.000005	0.000008	0.000001	80.869234	
7960000	-690.524496	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 1 	1.219830	19.014298	1.219830	1.219830	0.000000	1.219830	0.000000	0.000000	1.219830	0.000000	1.219830	0.000000	0.000000	0.000000	1.219830	1.219830	1.219830	0.000000	0.000000	1.219830	5.817037	5.817037	0.999984	0.000000	0.000012	0.000000	0.000004	82.658806	
7965000	-689.169603	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.904437	12.437436	0.904437	0.904437	0.000000	0.904437	0.000000	0.000000	0.904437	0.904437	0.904437	0.000000	0.904437	0.000000	0.904437	0.000000	0.904437	0.000000	0.000000	0.000000	6.654981	6.654981	0.999955	0.000000	0.000015	0.000026	0.000003	30.875759	
7970000	-688.671199	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.871799	16.752039	0.871799	0.871799	0.000000	0.871799	0.000000	0.000000	0.871799	0.871799	0.871799	0.000000	0.871799	0.871799	0.871799	0.000000	0.871799	0.000000	0.000000	0.000000	6.155050	6.155050	0.999977	0.000000	0.000008	0.000013	0.000002	25.610571	
7975000	-689.761121	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.928592	13.258528	0.928592	0.928592	0.000000	0.928592	0.000000	0.000000	0.928592	0.928592	0.928592	0.000000	0.928592	0.000000	0.928592	0.928592	0.928592	0.000000	0.000000	0.928592	4.860039	4.860039	0.999972	0.000000	0.000009	0.000015	0.000004	5.282812	
7980000	-689.451007	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.988822	12.943653	0.988822	0.988822	0.000000	0.988822	0.000000	0.000000	0.988822	0.988822	0.988822	0.000000	0.000000	0.988822	0.988822	0.988822	0.988822	0.000000	0.000000	0.988822	6.328765	6.328765	0.999982	0.000000	0.000013	0.000000	0.000005	15.432109	
7985000	-693.820366	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.218292	11.743969	1.218292	1.218292	0.000000	1.218292	0.000000	0.000000	1.218292	0.000000	1.218292	0.000000	1.218292	0.000000	1.218292	0.000000	1.218292	0.000000	0.000000	0.000000	6.705731	6.705731	0.999919	0.000000	0.000031	0.000044	0.000006	6.247677	
7990000	-689.473304	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.895118	23.070814	0.895118	0.895118	0.000000	0.895118	0.000000	0.000000	0.895118	0.895118	0.895118	0.000000	0.895118	0.000000	0.895118	0.895118	0.895118	0.000000	0.000000	0.895118	4.585996	4.585996	0.999987	0.000000	0.000004	0.000007	0.000002	26.680809	
7995000	-689.138302	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.281471	19.553974	1.281471	1.281471	0.000000	1.281471	0.000000	0.000000	1.281471	1.281471	1.281471	0.000000	0.000000	0.000000	1.281471	0.000000	1.281471	0.000000	0.000000	0.000000	4.302143	4.302143	0.999991	0.000000	0.000007	0.000000	0.000002	45.867053	
8000000	-690.853004	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.001113	13.338998	1.001113	1.001113	0.000000	1.001113	0.000000	0.000000	1.001113	1.001113	1.001113	0.000000	0.000000	0.000000	1.001113	0.000000	1.001113	0.000000	0.000000	0.000000	7.906820	7.906820	0.999976	0.000000	0.000019	0.000000	0.000005	29.575330	
8005000	-689.525908	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.821874	14.871463	0.821874	0.821874	0.000000	0.821874	0.000000	0.000000	0.821874	0.821874	0.821874	0.000000	0.821874	0.821874	0.821874	0.821874	0.821874	0.000000	0.000000	0.821874	4.420119	4.420119	0.999984	0.000000	0.000006	0.000008	0.000002	31.417147	
8010000	-688.824917	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.815365	13.983188	0.815365	0.815365	0.000000	0.815365	0.000000	0.000000	0.815365	0.815365	0.815365	0.000000	0.815365	0.000000	0.815365	0.000000	0.815365	0.000000	0.000000	0.000000	6.396732	6.396732	0.999970	0.000000	0.000010	0.000018	0.000002	70.166761	
8015000	-691.428243	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.289748	27.822324	1.289748	1.289748	0.000000	1.289748	0.000000	0.000000	1.289748	0.000000	1.289748	0.000000	1.289748	1.289748	1.289748	0.000000	1.289748	0.000000	0.000000	0.000000	5.466960	5.466960	0.999978	0.000000	0.000009	0.000011	0.000002	48.509417	
8020000	-688.689834	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.131445	18.602935	1.131445	1.131445	0.000000	1.131445	0.000000	0.000000	1.131445	1.131445	1.131445	0.000000	1.131445	0.000000	1.131445	0.000000	1.131445	0.000000	0.000000	0.000000	4.543480	4.543480	0.999976	0.000000	0.000008	0.000014	0.000002	46.524998	
8025000	-688.869052	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.897985	18.932887	0.897985	0.897985	0.000000	0.897985	0.000000	0.000000	0.897985	0.897985	0.897985	0.000000	0.897985	0.897985	0.897985	0.897985	0.897985	0.000000	0.000000	0.897985	4.686794	4.686794	0.999985	0.000000	0.000005	0.000007	0.000002	66.539569	
8030000	-692.927268	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	1.254770	23.698748	1.254770	1.254770	0.000000	1.254770	0.000000	0.000000	1.254770	1.254770	1.254770	0.000000	1.254770	1.254770	1.254770	1.254770	1.254770	0.000000	0.000000	1.254770	3.989423	3.989423	0.999983	0.000000	0.000006	0.000008	0.000003	97.862244	
8035000	-688.272307	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.037359	16.632788	1.037359	1.037359	0.000000	1.037359	0.000000	0.000000	1.037359	1.037359	1.037359	0.000000	0.000000	0.000000	1.037359	0.000000	1.037359	0.000000	0.000000	0.000000	6.325314	6.325314	0.999987	0.000000	0.000010	0.000000	0.000003	98.706189	
8040000	-692.939678	1	2	4	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 Z 1 1 	0.868783	15.329313	0.868783	0.868783	0.000000	0.868783	0.868783	0.000000	0.868783	0.868783	0.868783	0.000000	0.868783	0.000000	0.868783	0.868783	0.868783	0.000000	0.000000	0.868783	5.115999	5.115999	0.999978	0.000000	0.000007	0.000012	0.000003	50.973000	
8045000	-689.111776	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.960520	29.435204	0.960520	0.960520	0.000000	0.960520	0.000000	0.000000	0.960520	0.960520	0.960520	0.000000	0.000000	0.000000	0.960520	0.000000	0.960520	0.000000	0.000000	0.000000	4.123433	4.123433	0.999997	0.000000	0.000003	0.000000	0.000001	45.278183	
8050000	-689.495756	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.920572	14.866682	0.920572	0.920572	0.000000	0.920572	0.000000	0.000000	0.920572	0.920572	0.920572	0.000000	0.920572	0.920572	0.920572	0.000000	0.920572	0.000000	0.000000	0.000000	6.802675	6.802675	0.999966	0.000000	0.000012	0.000019	0.000003	31.652683	
8055000	-689.584251	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	1.004032	15.593311	1.004032	1.004032	0.000000	1.004032	0.000000	0.000000	1.004032	1.004032	1.004032	0.000000	1.004032	1.004032	1.004032	1.004032	1.004032	0.000000	0.000000	1.004032	5.641798	5.641798	0.999972	0.000000	0.000010	0.000014	0.000004	25.957196	
8060000	-690.076641	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.641452	18.667425	0.641452	0.641452	0.000000	0.641452	0.000000	0.000000	0.641452	0.641452	0.641452	0.000000	0.641452	0.000000	0.641452	0.000000	0.641452	0.000000	0.000000	0.000000	4.631141	4.631141	0.999991	0.000000	0.000003	0.000005	0.000001	29.440305	
8065000	-692.664838	1	2	4	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z 1 1 1 	0.793339	14.704973	0.793339	0.793339	0.000000	0.793339	0.793339	0.000000	0.793339	0.793339	0.793339	0.000000	0.000000	0.793339	0.793339	0.793339	0.793339	0.000000	0.000000	0.793339	5.288904	5.288904	0.999992	0.000000	0.000006	0.000000	0.000002	23.330055	
8070000	-688.532542	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.963072	13.101493	0.963072	0.963072	0.000000	0.963072	0.000000	0.000000	0.963072	0.963072	0.963072	0.000000	0.963072	0.000000	0.963072	0.000000	0.963072	0.000000	0.000000	0.000000	5.186253	5.186253	0.999967	0.000000	0.000011	0.000019	0.000002	21.563095	
8075000	-693.356165	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 Z 	0.823903	25.229424	0.823903	0.823903	0.823903	0.823903	0.000000	0.000000	0.823903	0.823903	0.823903	0.000000	0.823903	0.823903	0.823903	0.000000	0.823903	0.000000	0.000000	0.000000	4.439602	4.439602	0.999990	0.000001	0.000003	0.000005	0.000001	23.733042	
8080000	-690.058112	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.821646	22.249934	0.821646	0.821646	0.000000	0.821646	0.000000	0.000000	0.821646	0.821646	0.821646	0.000000	0.821646	0.000000	0.821646	0.821646	0.821646	0.000000	0.000000	0.821646	5.215764	5.215764	0.999987	0.000000	0.000004	0.000007	0.000002	49.397575	
