Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
461	0.234273	192	0.317708	112	0.026786	235	0.995745	1.156505	653	0.258806	0.406000	0.375989	
538	0.228625	194	0.355670	100	0.070000	168	0.988095	1.156505	732	0.262295	0.365000	0.376127	
547	0.274223	204	0.343137	86	0.011628	163	0.981595	1.156505	751	0.292943	0.381000	0.376149	
520	0.276923	223	0.363229	91	0.021978	166	0.921687	1.156505	743	0.302826	0.380000	0.376251	
496	0.203629	231	0.346320	106	0.009434	167	0.958084	1.156505	727	0.248968	0.342000	0.376217	
530	0.258491	197	0.370558	103	0.009709	170	0.982353	1.156505	727	0.288858	0.378000	0.376215	
498	0.279116	198	0.439394	125	0.032000	179	1.000000	1.156505	696	0.324713	0.409000	0.376354	
537	0.217877	223	0.372197	98	0.071429	142	0.992958	1.156505	760	0.263158	0.348000	0.376400	
521	0.247601	228	0.381579	84	0.059524	167	0.970060	1.156505	749	0.288385	0.383000	0.376526	
493	0.229209	198	0.454545	100	0.050000	209	0.976077	1.156505	691	0.293777	0.412000	0.376598	
522	0.262452	210	0.380952	101	0.049505	167	0.934132	1.156505	732	0.296448	0.378000	0.376550	
533	0.195122	210	0.366667	109	0.100917	148	0.966216	1.156505	743	0.243607	0.335000	0.376467	
478	0.228033	192	0.395833	108	0.027778	222	0.981982	1.156505	670	0.276119	0.406000	0.376601	
544	0.227941	213	0.314554	85	0.023529	158	1.000000	1.156505	757	0.252312	0.351000	0.376579	
528	0.236742	207	0.420290	95	0.031579	170	0.982353	1.156505	735	0.288435	0.382000	0.376591	
487	0.211499	179	0.374302	132	0.037879	202	0.995050	1.156505	666	0.255255	0.376000	0.376626	
510	0.256863	184	0.342391	100	0.040000	206	0.985437	1.156505	694	0.279539	0.401000	0.376756	
490	0.206122	165	0.333333	104	0.028846	241	0.966805	1.156505	655	0.238168	0.392000	0.376901	
458	0.220524	213	0.338028	114	0.061404	215	0.967442	1.156505	671	0.257824	0.388000	0.376921	
535	0.252336	186	0.365591	115	0.017391	164	0.926829	1.156505	721	0.281553	0.357000	0.376963	
460	0.210870	180	0.322222	117	0.017094	243	0.967078	1.156505	640	0.242188	0.392000	0.376954	
490	0.234694	171	0.385965	94	0.042553	245	0.983673	1.156505	661	0.273828	0.426000	0.377012	
534	0.241573	208	0.307692	84	0.023810	174	0.908046	1.156505	742	0.260108	0.353000	0.377095	
509	0.237721	183	0.426230	93	0.053763	215	0.939535	1.156505	692	0.287572	0.406000	0.377169	
