Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            842965589
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      30010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
1350000	-116.193197	1	1	8	'Z 0 0 0 0 Z 0 Z 0 0 Z Z 0 0 0 0 Z Z 0 Z 	0.000000	3.504569	3.504569	3.504569	3.504569	0.000000	3.504569	0.000000	3.504569	3.504569	0.000000	0.000000	3.504569	3.504569	3.504569	3.504569	0.000000	0.000000	3.504569	0.000000	4.933979	4.933979	0.436585	0.006961	0.519969	0.030804	0.005682	58.269262	
1352500	-113.514561	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 	0.000000	4.427576	4.427576	0.000000	4.427576	0.000000	4.427576	0.000000	4.427576	4.427576	0.000000	4.427576	4.427576	4.427576	0.000000	0.000000	4.427576	0.000000	4.427576	0.000000	4.733717	4.733717	0.342892	0.005720	0.575257	0.005650	0.070481	86.514968	
1355000	-111.967130	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 0 0 0 0 	0.000000	8.073930	8.073930	0.000000	8.073930	0.000000	8.073930	0.000000	0.000000	0.000000	0.000000	0.000000	8.073930	0.000000	0.000000	8.073930	8.073930	8.073930	8.073930	8.073930	5.026403	5.026403	0.548658	0.157439	0.000000	0.123726	0.170178	92.202765	
1357500	-117.220122	1	1	11	'Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 0 Z 0 	0.000000	12.449282	12.449282	0.000000	12.449282	0.000000	0.000000	12.449282	0.000000	0.000000	0.000000	0.000000	12.449282	0.000000	0.000000	12.449282	12.449282	12.449282	0.000000	12.449282	7.247022	7.247022	0.712596	0.119205	0.000000	0.073867	0.094331	84.388737	
1360000	-116.305320	1	1	10	'Z 0 0 0 0 Z 0 Z Z 0 Z Z 0 0 Z Z 0 Z Z 0 	0.000000	2.628082	2.628082	2.628082	2.628082	0.000000	2.628082	0.000000	0.000000	2.628082	0.000000	0.000000	2.628082	2.628082	0.000000	0.000000	2.628082	0.000000	0.000000	2.628082	10.097102	10.097102	0.989010	0.003020	0.001956	0.003009	0.003005	66.808841	
1362500	-115.149752	1	1	10	'Z 0 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	4.969382	4.969382	0.000000	0.000000	0.000000	4.969382	0.000000	4.969382	0.000000	0.000000	0.000000	4.969382	4.969382	4.969382	4.969382	4.969382	0.000000	4.969382	0.000000	4.688411	4.688411	0.612983	0.000768	0.257635	0.058517	0.070097	53.019474	
1365000	-111.590961	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	6.175104	6.175104	0.000000	6.175104	0.000000	6.175104	0.000000	0.000000	0.000000	0.000000	0.000000	6.175104	6.175104	0.000000	6.175104	0.000000	0.000000	6.175104	6.175104	6.459132	6.459132	0.928206	0.037477	0.000000	0.032515	0.001802	88.000660	
1367500	-113.920710	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 0 0 Z Z Z Z 	0.000000	5.514066	5.514066	0.000000	5.514066	0.000000	5.514066	0.000000	5.514066	0.000000	5.514066	0.000000	5.514066	5.514066	5.514066	5.514066	0.000000	0.000000	0.000000	0.000000	8.898763	8.898763	0.587752	0.019915	0.355913	0.036420	0.000000	31.100236	
1370000	-113.927055	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	8.480425	8.480425	0.000000	8.480425	0.000000	8.480425	0.000000	0.000000	0.000000	0.000000	0.000000	8.480425	8.480425	8.480425	8.480425	8.480425	0.000000	8.480425	0.000000	9.750409	9.750409	0.840091	0.062030	0.000000	0.054515	0.043365	45.507324	
1372500	-111.337934	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 	0.000000	7.922833	7.922833	0.000000	7.922833	0.000000	7.922833	0.000000	0.000000	0.000000	0.000000	0.000000	7.922833	7.922833	0.000000	7.922833	7.922833	0.000000	7.922833	0.000000	5.089882	5.089882	0.774636	0.077500	0.000000	0.080885	0.066978	22.224428	
1375000	-110.773315	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	7.706486	7.706486	0.000000	7.706486	0.000000	7.706486	0.000000	0.000000	0.000000	0.000000	0.000000	7.706486	7.706486	0.000000	7.706486	0.000000	0.000000	7.706486	0.000000	6.310894	6.310894	0.904399	0.053779	0.000000	0.041822	0.000000	11.207658	
1377500	-107.928453	1	2	1	'1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 Z 1 	0.192542	8.356503	8.356503	0.192542	0.192542	0.192542	0.192542	0.192542	0.192542	0.192542	0.192542	0.192542	8.356503	8.356503	0.192542	0.192542	0.192542	0.192542	0.000000	0.192542	8.222935	8.222935	0.984671	0.000010	0.000276	0.015036	0.000008	2.751786	
1380000	-109.351467	1	2	8	'1 0 0 Z 1 Z 1 Z 1 1 1 1 0 0 Z 1 Z Z Z Z 	1.031479	8.397263	8.397263	0.000000	1.031479	0.000000	1.031479	0.000000	1.031479	1.031479	1.031479	1.031479	8.397263	8.397263	0.000000	1.031479	0.000000	0.000000	0.000000	0.000000	7.493697	7.493697	0.975915	0.000288	0.008445	0.015352	0.000000	6.637375	
1382500	-108.558021	1	2	8	'1 0 0 1 Z Z 1 Z 1 Z Z 1 0 0 Z 1 0 1 Z Z 	0.117692	6.901833	6.901833	0.117692	0.000000	0.000000	0.117692	0.000000	0.117692	0.000000	0.000000	0.117692	6.901833	6.901833	0.000000	0.117692	6.901833	0.117692	0.000000	0.000000	3.821612	3.821612	0.904992	0.000000	0.000298	0.023555	0.071155	1.944976	
1385000	-121.257167	1	1	4	'Z 0 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	5.508109	5.508109	0.000000	5.508109	5.508109	5.508109	5.508109	5.508109	0.000000	5.508109	5.508109	5.508109	0.000000	5.508109	5.508109	5.508109	5.508109	5.508109	5.508109	10.984464	10.984464	0.345002	0.155189	0.347417	0.057757	0.094634	31.087969	
1387500	-111.883913	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	8.413253	8.413253	0.000000	8.413253	0.000000	8.413253	8.413253	0.000000	0.000000	0.000000	0.000000	8.413253	8.413253	0.000000	8.413253	0.000000	0.000000	0.000000	0.000000	4.416213	4.416213	0.948413	0.026242	0.000000	0.025345	0.000000	68.873579	
1390000	-114.347275	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 Z Z Z 0 Z 0 Z 	0.000000	5.678787	5.678787	0.000000	5.678787	0.000000	5.678787	0.000000	5.678787	5.678787	5.678787	5.678787	5.678787	0.000000	0.000000	0.000000	5.678787	0.000000	5.678787	0.000000	8.475142	8.475142	0.302694	0.006340	0.621793	0.006159	0.063013	58.706893	
1392500	-113.321419	1	1	10	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 Z Z 0 0 Z Z 	0.000000	6.903889	6.903889	0.000000	6.903889	6.903889	6.903889	6.903889	0.000000	0.000000	0.000000	0.000000	6.903889	6.903889	0.000000	0.000000	6.903889	6.903889	0.000000	0.000000	3.161971	3.161971	0.304219	0.276064	0.000000	0.133440	0.286277	89.949584	
1395000	-116.591140	1	1	12	'Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z Z 0 0 Z 0 	0.000000	8.225100	8.225100	0.000000	8.225100	0.000000	0.000000	8.225100	0.000000	0.000000	0.000000	0.000000	8.225100	0.000000	0.000000	0.000000	8.225100	8.225100	0.000000	8.225100	3.586543	3.586543	0.000000	0.654269	0.000000	0.000000	0.345731	76.782823	
1397500	-112.212436	1	1	12	'Z 0 0 Z 0 Z 0 0 Z 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	5.177366	5.177366	0.000000	5.177366	0.000000	5.177366	5.177366	0.000000	5.177366	0.000000	0.000000	5.177366	0.000000	0.000000	5.177366	0.000000	0.000000	0.000000	0.000000	4.763931	4.763931	0.956074	0.016497	0.011259	0.016170	0.000000	68.273535	
1400000	-112.877602	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 0 Z Z Z Z Z 	0.000000	6.631964	6.631964	0.000000	6.631964	0.000000	6.631964	6.631964	0.000000	0.000000	0.000000	0.000000	6.631964	6.631964	6.631964	0.000000	0.000000	0.000000	0.000000	0.000000	3.212815	3.212815	0.813376	0.063649	0.000000	0.122976	0.000000	69.372409	
1402500	-113.004154	1	1	13	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	7.541318	7.541318	0.000000	7.541318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.541318	7.541318	7.541318	7.541318	0.000000	0.000000	0.000000	0.000000	5.505177	5.505177	0.909296	0.054470	0.000000	0.036234	0.000000	87.202845	
1405000	-113.432209	1	1	8	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	6.205361	6.205361	0.000000	6.205361	6.205361	6.205361	0.000000	0.000000	0.000000	0.000000	0.000000	6.205361	6.205361	0.000000	6.205361	6.205361	6.205361	6.205361	6.205361	2.818525	2.818525	0.460624	0.222418	0.000000	0.153669	0.163289	97.036808	
1407500	-112.852411	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 0 0 0 Z Z Z 	0.000000	5.139928	5.139928	0.000000	5.139928	5.139928	5.139928	0.000000	0.000000	0.000000	0.000000	0.000000	5.139928	5.139928	5.139928	5.139928	5.139928	0.000000	0.000000	0.000000	5.955090	5.955090	0.719760	0.182123	0.000000	0.082918	0.015199	81.826344	
1410000	-114.676146	1	1	9	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	4.501581	4.501581	0.000000	4.501581	4.501581	4.501581	0.000000	0.000000	0.000000	0.000000	0.000000	4.501581	4.501581	0.000000	4.501581	4.501581	4.501581	0.000000	4.501581	9.015419	9.015419	0.754307	0.170243	0.000000	0.037142	0.038308	85.436072	
1412500	-114.337498	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	11.244156	11.244156	0.000000	11.244156	0.000000	11.244156	0.000000	0.000000	0.000000	0.000000	0.000000	11.244156	0.000000	11.244156	11.244156	11.244156	11.244156	11.244156	11.244156	5.253121	5.253121	0.636118	0.186293	0.000000	0.072365	0.105224	55.094670	
1415000	-114.428747	1	1	11	'Z 0 0 Z Z Z 0 Z 0 0 Z Z 0 0 0 0 Z Z Z Z 	0.000000	6.457268	6.457268	0.000000	0.000000	0.000000	6.457268	0.000000	6.457268	6.457268	0.000000	0.000000	6.457268	6.457268	6.457268	6.457268	0.000000	0.000000	0.000000	0.000000	7.060374	7.060374	0.604641	0.000660	0.360868	0.033831	0.000000	43.856783	
1417500	-110.653354	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	6.951377	6.951377	0.000000	6.951377	0.000000	6.951377	0.000000	0.000000	0.000000	0.000000	0.000000	6.951377	6.951377	6.951377	6.951377	0.000000	0.000000	0.000000	0.000000	6.203199	6.203199	0.897858	0.063482	0.000000	0.038659	0.000000	21.417275	
1420000	-110.829434	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	8.357577	8.357577	0.000000	8.357577	0.000000	8.357577	0.000000	0.000000	0.000000	0.000000	0.000000	8.357577	8.357577	0.000000	8.357577	8.357577	0.000000	0.000000	0.000000	5.666173	5.666173	0.845034	0.062376	0.000000	0.052050	0.040540	9.532312	
1422500	-114.060574	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z 0 Z 0 0 Z 0 Z Z 0 Z 	0.000000	5.611897	5.611897	0.000000	5.611897	5.611897	5.611897	0.000000	0.000000	0.000000	5.611897	0.000000	5.611897	5.611897	0.000000	5.611897	0.000000	0.000000	5.611897	0.000000	4.820748	4.820748	0.713434	0.201107	0.015049	0.070124	0.000285	4.664986	
1425000	-115.130314	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z Z 0 0 0 Z Z Z Z 	0.000000	3.572734	3.572734	0.000000	3.572734	0.000000	3.572734	3.572734	0.000000	0.000000	0.000000	0.000000	0.000000	3.572734	3.572734	3.572734	0.000000	0.000000	0.000000	0.000000	4.844763	4.844763	0.989334	0.010468	0.000000	0.000198	0.000000	24.560460	
1427500	-116.742855	1	1	8	'Z 0 0 Z 0 0 0 Z Z 0 0 0 0 Z 0 Z Z Z 0 0 	0.000000	5.183156	5.183156	0.000000	5.183156	5.183156	5.183156	0.000000	0.000000	5.183156	5.183156	5.183156	5.183156	0.000000	5.183156	0.000000	0.000000	0.000000	5.183156	5.183156	3.620294	3.620294	0.701693	0.159142	0.054441	0.078480	0.006245	12.666204	
1430000	-113.645332	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	4.099158	4.099158	0.000000	4.099158	0.000000	4.099158	0.000000	4.099158	0.000000	0.000000	0.000000	4.099158	4.099158	0.000000	4.099158	0.000000	0.000000	0.000000	4.099158	3.984845	3.984845	0.625230	0.011351	0.355429	0.007957	0.000034	30.814917	
1432500	-116.528110	1	1	7	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 0 0 0 Z 0 Z 0 	0.000000	8.136882	8.136882	0.000000	8.136882	8.136882	8.136882	0.000000	8.136882	8.136882	0.000000	0.000000	8.136882	8.136882	8.136882	8.136882	0.000000	8.136882	0.000000	8.136882	6.549522	6.549522	0.410799	0.111990	0.383774	0.079158	0.014279	25.361337	
1435000	-118.313486	1	1	9	'Z 0 0 Z 0 0 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z Z 	0.000000	3.279584	3.279584	0.000000	3.279584	3.279584	3.279584	3.279584	3.279584	3.279584	0.000000	3.279584	0.000000	3.279584	0.000000	0.000000	0.000000	3.279584	0.000000	0.000000	9.558114	9.558114	0.452329	0.020180	0.527330	0.000081	0.000081	1.957408	
1437500	-114.967020	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	7.781798	7.781798	0.000000	7.781798	0.000000	7.781798	0.000000	7.781798	0.000000	0.000000	0.000000	7.781798	7.781798	7.781798	7.781798	7.781798	7.781798	0.000000	0.000000	9.818276	9.818276	0.623795	0.046195	0.229571	0.070504	0.029935	5.650111	
1440000	-114.949749	1	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 0 Z Z Z 	0.000000	4.366535	4.366535	0.000000	4.366535	4.366535	4.366535	0.000000	0.000000	4.366535	0.000000	0.000000	4.366535	4.366535	0.000000	4.366535	4.366535	0.000000	0.000000	0.000000	10.923141	10.923141	0.901816	0.061062	0.012395	0.016131	0.008596	9.466563	
1442500	-111.912450	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	4.044022	4.044022	0.000000	4.044022	4.044022	4.044022	0.000000	4.044022	4.044022	0.000000	0.000000	4.044022	0.000000	0.000000	4.044022	0.000000	0.000000	0.000000	0.000000	5.778513	5.778513	0.334631	0.051743	0.610617	0.003008	0.000000	12.205017	
1445000	-114.142333	1	1	11	'Z 0 0 Z 0 Z 0 0 Z 0 Z Z 0 0 Z Z Z 0 Z Z 	0.000000	6.085518	6.085518	0.000000	6.085518	0.000000	6.085518	6.085518	0.000000	6.085518	0.000000	0.000000	6.085518	6.085518	0.000000	0.000000	0.000000	6.085518	0.000000	0.000000	6.321428	6.321428	0.937258	0.019480	0.016747	0.026296	0.000219	5.160690	
1447500	-114.467350	1	1	12	'Z 0 0 Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z Z 0 	0.000000	7.894714	7.894714	0.000000	7.894714	7.894714	7.894714	0.000000	0.000000	7.894714	0.000000	0.000000	0.000000	0.000000	0.000000	7.894714	0.000000	0.000000	0.000000	7.894714	7.764279	7.764279	0.926874	0.050806	0.022320	0.000000	0.000000	13.240050	
1450000	-114.835823	1	1	10	'Z 0 0 Z 0 0 0 0 Z 0 Z Z 0 Z 0 0 Z Z Z Z 	0.000000	5.757750	5.757750	0.000000	5.757750	5.757750	5.757750	5.757750	0.000000	5.757750	0.000000	0.000000	5.757750	0.000000	5.757750	5.757750	0.000000	0.000000	0.000000	0.000000	2.477337	2.477337	0.847981	0.075672	0.019027	0.057321	0.000000	3.370697	
1452500	-117.132442	1	1	8	'Z 0 0 0 0 0 0 Z 0 0 Z Z Z Z Z 0 0 Z 0 0 	0.000000	4.429531	4.429531	4.429531	4.429531	4.429531	4.429531	0.000000	4.429531	4.429531	0.000000	0.000000	0.000000	0.000000	0.000000	4.429531	4.429531	0.000000	4.429531	4.429531	5.937105	5.937105	0.352976	0.046548	0.563364	0.000307	0.036806	5.898388	
1455000	-118.667640	1	1	9	'Z 0 0 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z 0 	0.000000	3.318711	3.318711	3.318711	3.318711	0.000000	3.318711	0.000000	3.318711	0.000000	0.000000	0.000000	0.000000	0.000000	3.318711	3.318711	3.318711	3.318711	0.000000	3.318711	9.953468	9.953468	0.722512	0.005711	0.264829	0.002105	0.004843	14.998764	
1457500	-113.829379	1	1	11	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 0 Z Z 	0.000000	5.960338	5.960338	0.000000	5.960338	0.000000	5.960338	5.960338	0.000000	0.000000	0.000000	0.000000	5.960338	5.960338	0.000000	0.000000	5.960338	5.960338	0.000000	0.000000	5.226217	5.226217	0.804074	0.071507	0.000000	0.046031	0.078387	20.154567	
1460000	-115.678524	1	1	6	'Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	4.127530	4.127530	0.000000	4.127530	4.127530	4.127530	4.127530	4.127530	4.127530	0.000000	4.127530	4.127530	0.000000	0.000000	0.000000	4.127530	4.127530	4.127530	4.127530	4.359745	4.359745	0.300299	0.057619	0.587360	0.004215	0.050507	34.069237	
1462500	-115.963124	1	1	6	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	3.605082	3.605082	0.000000	3.605082	0.000000	3.605082	3.605082	3.605082	3.605082	0.000000	3.605082	3.605082	3.605082	0.000000	0.000000	3.605082	3.605082	3.605082	3.605082	6.225137	6.225137	0.372656	0.005689	0.589082	0.003648	0.028924	35.642703	
1465000	-113.354605	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z Z Z 0 0 Z 	0.000000	9.444874	9.444874	0.000000	9.444874	0.000000	9.444874	0.000000	0.000000	0.000000	0.000000	9.444874	9.444874	9.444874	0.000000	0.000000	0.000000	9.444874	9.444874	0.000000	5.145418	5.145418	0.854896	0.068328	0.001983	0.063694	0.011098	32.703006	
1467500	-116.719470	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	5.689531	5.689531	0.000000	5.689531	0.000000	5.689531	0.000000	0.000000	0.000000	0.000000	5.689531	0.000000	5.689531	5.689531	5.689531	5.689531	0.000000	5.689531	5.689531	12.448160	12.448160	0.943001	0.019892	0.003473	0.003382	0.030252	32.533585	
1470000	-115.058842	1	1	10	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 	0.000000	12.959937	12.959937	0.000000	12.959937	0.000000	12.959937	12.959937	0.000000	0.000000	0.000000	0.000000	12.959937	0.000000	0.000000	12.959937	0.000000	12.959937	12.959937	12.959937	4.823848	4.823848	0.812488	0.085629	0.000000	0.069943	0.031940	24.632200	
1472500	-114.438970	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z Z 0 0 	0.000000	7.504525	7.504525	0.000000	7.504525	0.000000	7.504525	0.000000	7.504525	0.000000	0.000000	0.000000	0.000000	7.504525	7.504525	7.504525	0.000000	0.000000	7.504525	7.504525	5.710637	5.710637	0.647499	0.048351	0.264428	0.024028	0.015693	6.571324	
1475000	-112.103992	1	1	14	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	7.941954	7.941954	0.000000	7.941954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.941954	7.941954	0.000000	7.941954	0.000000	0.000000	0.000000	0.000000	8.229500	8.229500	0.939993	0.040361	0.000000	0.019646	0.000000	49.335892	
1477500	-114.711196	1	1	14	'Z 0 0 Z 0 Z Z Z Z Z Z 0 0 0 Z Z Z Z Z Z 	0.000000	10.076420	10.076420	0.000000	10.076420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.076420	10.076420	10.076420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.362434	4.362434	0.819455	0.097532	0.000000	0.083013	0.000000	50.626817	
1480000	-115.048152	1	1	11	'Z 0 0 Z Z Z 0 Z 0 Z Z 0 0 0 0 Z Z Z 0 Z 	0.000000	4.748185	4.748185	0.000000	0.000000	0.000000	4.748185	0.000000	4.748185	0.000000	0.000000	4.748185	4.748185	4.748185	4.748185	0.000000	0.000000	0.000000	4.748185	0.000000	5.427771	5.427771	0.750672	0.000622	0.191615	0.053780	0.003311	27.597883	
1482500	-114.529098	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.000000	6.115335	6.115335	0.000000	6.115335	6.115335	6.115335	0.000000	6.115335	6.115335	0.000000	6.115335	6.115335	6.115335	0.000000	0.000000	0.000000	0.000000	6.115335	0.000000	7.655146	7.655146	0.435891	0.083638	0.442962	0.025566	0.011942	9.411449	
1485000	-117.481612	1	1	8	'Z 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 Z Z Z Z Z 	0.000000	5.205211	5.205211	0.000000	5.205211	5.205211	5.205211	5.205211	5.205211	5.205211	5.205211	5.205211	5.205211	0.000000	5.205211	0.000000	0.000000	0.000000	0.000000	0.000000	8.757592	8.757592	0.512578	0.044445	0.386890	0.056087	0.000000	4.051716	
1487500	-112.105366	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	8.190321	8.190321	0.000000	0.000000	0.000000	8.190321	0.000000	0.000000	0.000000	0.000000	0.000000	8.190321	8.190321	0.000000	8.190321	8.190321	0.000000	0.000000	0.000000	5.884210	5.884210	0.936223	0.000604	0.000000	0.024433	0.038740	9.345306	
1490000	-114.320185	1	1	11	'Z 0 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	4.993944	4.993944	0.000000	0.000000	0.000000	4.993944	0.000000	4.993944	0.000000	0.000000	0.000000	4.993944	4.993944	0.000000	4.993944	4.993944	0.000000	0.000000	4.993944	7.583135	7.583135	0.621209	0.000045	0.361796	0.007400	0.009550	29.262465	
1492500	-113.145593	1	1	10	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	6.395397	6.395397	0.000000	6.395397	0.000000	6.395397	6.395397	0.000000	0.000000	0.000000	0.000000	6.395397	6.395397	0.000000	6.395397	0.000000	0.000000	6.395397	6.395397	6.142987	6.142987	0.914176	0.044900	0.000000	0.038655	0.002268	37.087046	
1495000	-113.169213	1	1	13	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	9.844528	9.844528	0.000000	9.844528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.844528	9.844528	0.000000	9.844528	0.000000	0.000000	9.844528	0.000000	6.763147	6.763147	0.900176	0.058098	0.000000	0.041726	0.000000	24.524026	
1497500	-113.953304	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z Z 0 0 0 Z Z 0 Z 	0.000000	4.610578	4.610578	0.000000	4.610578	4.610578	4.610578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.610578	4.610578	4.610578	0.000000	0.000000	4.610578	0.000000	4.388620	4.388620	0.817806	0.176583	0.000000	0.005611	0.000000	35.999223	
1500000	-114.508499	1	1	14	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	7.596930	7.596930	0.000000	7.596930	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.596930	7.596930	0.000000	7.596930	0.000000	0.000000	0.000000	0.000000	15.506148	15.506148	0.960885	0.024991	0.000000	0.014125	0.000000	33.839090	
1502500	-111.343790	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	5.140967	5.140967	0.000000	5.140967	0.000000	5.140967	0.000000	0.000000	0.000000	0.000000	0.000000	5.140967	5.140967	0.000000	5.140967	0.000000	0.000000	5.140967	0.000000	4.438603	4.438603	0.928816	0.037476	0.000000	0.033709	0.000000	34.148781	
1505000	-114.613830	1	1	9	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z 0 0 0 0 Z 0 	0.000000	6.550808	6.550808	0.000000	6.550808	0.000000	6.550808	6.550808	0.000000	0.000000	0.000000	0.000000	6.550808	0.000000	6.550808	6.550808	6.550808	6.550808	0.000000	6.550808	3.628465	3.628465	0.410024	0.268240	0.000000	0.122003	0.199732	47.395403	
