Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2822677083
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      30010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
8537500	-110.894257	1	2	7	'0 1 1 Z 0 Z 0 Z 1 Z 0 0 1 0 Z 0 Z Z 0 0 	0.721402	8.290676	8.290676	0.000000	0.721402	0.000000	0.721402	0.000000	8.290676	0.000000	0.721402	0.721402	8.290676	0.721402	0.000000	0.721402	0.000000	0.000000	0.721402	0.721402	8.805966	8.805966	0.608111	0.000104	0.373357	0.018318	0.000110	13.288634	
8540000	-109.584734	1	2	4	'0 1 1 0 0 Z 0 Z 1 0 Z 0 1 0 0 0 Z 0 0 0 	0.457678	8.340079	8.340079	0.457678	0.457678	0.000000	0.457678	0.000000	8.340079	0.457678	0.000000	0.457678	8.340079	0.457678	0.457678	0.457678	0.000000	0.457678	0.457678	0.457678	6.054862	6.054862	0.476923	0.000043	0.498000	0.024971	0.000063	14.943158	
8542500	-124.191273	1	1	10	'Z 0 0 Z 0 Z Z Z 0 Z Z Z 0 0 Z 0 0 Z 0 0 	0.000000	6.361791	6.361791	0.000000	6.361791	0.000000	0.000000	0.000000	6.361791	0.000000	0.000000	0.000000	6.361791	6.361791	0.000000	6.361791	6.361791	0.000000	6.361791	6.361791	62.751565	62.751565	0.608460	0.007652	0.320992	0.012659	0.050237	11.695731	
8545000	-117.749007	1	1	8	'Z 0 0 0 0 0 0 0 Z Z Z Z 0 Z 0 Z 0 0 Z 0 	0.000000	6.952862	6.952862	6.952862	6.952862	6.952862	6.952862	6.952862	0.000000	0.000000	0.000000	0.000000	6.952862	0.000000	6.952862	0.000000	6.952862	6.952862	0.000000	6.952862	6.484887	6.484887	0.827473	0.079933	0.000000	0.034404	0.058191	8.217692	
8547500	-116.068703	1	1	10	'Z 0 0 Z Z Z 0 0 Z Z Z Z 0 0 Z 0 Z 0 0 0 	0.000000	6.682180	6.682180	0.000000	0.000000	0.000000	6.682180	6.682180	0.000000	0.000000	0.000000	0.000000	6.682180	6.682180	0.000000	6.682180	0.000000	6.682180	6.682180	6.682180	5.037043	5.037043	0.970865	0.000997	0.000000	0.026641	0.001497	24.265616	
8550000	-115.537935	1	2	9	'Z 0 0 1 0 0 0 1 Z Z Z 1 Z 0 Z 1 Z 0 Z Z 	0.000000	11.939946	11.939946	2.291387	11.939946	11.939946	11.939946	2.291387	0.000000	0.000000	0.000000	2.291387	0.000000	11.939946	0.000000	2.291387	0.000000	11.939946	0.000000	0.000000	5.522094	5.522094	0.972280	0.021484	0.000041	0.003098	0.003098	18.278296	
8552500	-110.448761	1	2	5	'1 0 0 1 0 0 0 Z 1 1 Z Z 0 0 1 Z 1 1 1 Z 	0.186392	6.625233	6.625233	0.186392	6.625233	6.625233	6.625233	0.000000	0.186392	0.186392	0.000000	0.000000	6.625233	6.625233	0.186392	0.000000	0.186392	0.186392	0.186392	0.000000	5.824424	5.824424	0.766466	0.150679	0.000705	0.082124	0.000025	4.061541	
8555000	-111.891218	1	2	9	'1 0 0 Z 0 Z 0 Z Z Z 1 Z 0 Z 0 0 1 1 Z Z 	0.447221	5.316083	5.316083	0.000000	5.316083	0.000000	5.316083	0.000000	0.000000	0.000000	0.447221	0.000000	5.316083	0.000000	5.316083	5.316083	0.447221	0.447221	0.000000	0.000000	8.957484	8.957484	0.945833	0.031770	0.000026	0.022300	0.000072	6.175326	
8557500	-111.513383	1	2	6	'1 0 0 1 0 1 0 0 1 1 Z Z 0 1 Z Z 1 1 Z Z 	0.334553	5.773996	5.773996	0.334553	5.773996	0.334553	5.773996	5.773996	0.334553	0.334553	0.000000	0.000000	5.773996	0.334553	0.000000	0.000000	0.334553	0.334553	0.000000	0.000000	7.519109	7.519109	0.961654	0.016798	0.002645	0.018866	0.000037	7.967049	
8560000	-112.701595	1	2	5	'1 0 1 1 Z Z 1 Z Z Z 1 1 0 0 1 1 1 1 1 1 	0.583921	11.581444	0.583921	0.583921	0.000000	0.000000	0.583921	0.000000	0.000000	0.000000	0.583921	0.583921	11.581444	11.581444	0.583921	0.583921	0.583921	0.583921	0.583921	0.583921	12.431469	12.431469	0.974105	0.000002	0.000058	0.025719	0.000117	17.896323	
8562500	-118.580385	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 0 Z Z Z Z Z Z 	0.000000	14.951946	14.951946	0.000000	14.951946	0.000000	14.951946	14.951946	0.000000	0.000000	0.000000	14.951946	14.951946	14.951946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.721541	6.721541	0.947391	0.018705	0.000000	0.033905	0.000000	10.780530	
8565000	-112.418257	1	1	11	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 Z Z 0 Z Z Z 0 	0.000000	5.080610	5.080610	0.000000	5.080610	5.080610	5.080610	0.000000	0.000000	5.080610	0.000000	0.000000	5.080610	0.000000	0.000000	5.080610	0.000000	0.000000	0.000000	5.080610	4.769757	4.769757	0.832610	0.120837	0.032232	0.014221	0.000101	32.261015	
8567500	-118.888906	1	1	8	'Z 0 0 Z Z 0 0 Z 0 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	11.828711	11.828711	0.000000	0.000000	11.828711	11.828711	0.000000	11.828711	11.828711	0.000000	11.828711	11.828711	0.000000	0.000000	0.000000	11.828711	11.828711	11.828711	11.828711	5.860203	5.860203	0.314843	0.041785	0.539089	0.029781	0.074503	43.035836	
8570000	-117.448897	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 Z Z Z Z Z 0 0 	0.000000	8.361654	8.361654	0.000000	8.361654	0.000000	8.361654	0.000000	8.361654	0.000000	0.000000	8.361654	8.361654	0.000000	0.000000	0.000000	0.000000	0.000000	8.361654	8.361654	5.575111	5.575111	0.000009	0.999982	0.000007	0.000001	0.000001	43.387314	
8572500	-112.029944	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z Z 0 	0.000000	6.434630	6.434630	0.000000	6.434630	0.000000	6.434630	0.000000	0.000000	0.000000	0.000000	0.000000	6.434630	6.434630	6.434630	6.434630	0.000000	0.000000	0.000000	6.434630	3.915102	3.915102	0.834400	0.099937	0.000000	0.063784	0.001879	77.656150	
8575000	-116.730632	1	1	10	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	8.290765	8.290765	0.000000	8.290765	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.290765	0.000000	8.290765	8.290765	8.290765	8.290765	8.290765	8.290765	5.930143	5.930143	0.671702	0.116305	0.000000	0.093512	0.118481	55.596289	
8577500	-117.204544	1	1	7	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 0 Z 0 0 Z 0 0 	0.000000	2.835713	2.835713	0.000000	2.835713	2.835713	2.835713	0.000000	2.835713	2.835713	0.000000	0.000000	2.835713	2.835713	0.000000	2.835713	2.835713	0.000000	2.835713	2.835713	13.073463	13.073463	0.357516	0.019338	0.604941	0.002943	0.015263	62.623175	
8580000	-114.678933	1	1	8	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 0 0 Z Z Z 	0.000000	3.918016	3.918016	0.000000	3.918016	3.918016	3.918016	3.918016	3.918016	3.918016	0.000000	0.000000	3.918016	0.000000	3.918016	3.918016	3.918016	0.000000	0.000000	0.000000	4.087683	4.087683	0.390166	0.053025	0.511574	0.040264	0.004971	88.364567	
8582500	-113.384722	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	6.710869	6.710869	0.000000	6.710869	0.000000	6.710869	0.000000	6.710869	0.000000	0.000000	0.000000	6.710869	6.710869	0.000000	6.710869	6.710869	0.000000	0.000000	6.710869	3.692255	3.692255	0.498539	0.040882	0.395486	0.034611	0.030481	89.958103	
8585000	-120.192452	1	1	12	'Z 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 Z Z Z Z Z 	0.000000	9.149127	9.149127	0.000000	9.149127	9.149127	9.149127	0.000000	0.000000	0.000000	9.149127	9.149127	0.000000	0.000000	9.149127	0.000000	0.000000	0.000000	0.000000	0.000000	4.248825	4.248825	0.000005	0.999995	0.000000	0.000000	0.000000	74.880617	
8587500	-115.848447	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 0 Z Z Z Z 0 Z 	0.000000	4.194248	4.194248	0.000000	4.194248	0.000000	4.194248	0.000000	4.194248	4.194248	4.194248	4.194248	4.194248	4.194248	0.000000	0.000000	0.000000	0.000000	4.194248	0.000000	12.943931	12.943931	0.515368	0.004045	0.472417	0.004020	0.004149	63.891298	
8590000	-115.033408	1	1	12	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 Z Z Z Z Z Z Z Z 	0.000000	4.943332	4.943332	0.000000	4.943332	0.000000	4.943332	0.000000	4.943332	4.943332	4.943332	4.943332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.133884	4.133884	0.475101	0.007816	0.517083	0.000000	0.000000	71.917492	
8592500	-117.400971	1	1	9	'Z 0 0 Z 0 Z Z Z 0 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	4.542554	4.542554	0.000000	4.542554	0.000000	0.000000	0.000000	4.542554	4.542554	4.542554	0.000000	4.542554	4.542554	4.542554	4.542554	4.542554	0.000000	0.000000	0.000000	13.355129	13.355129	0.521874	0.004712	0.443563	0.025151	0.004700	57.257943	
8595000	-114.523543	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	6.278060	6.278060	0.000000	6.278060	0.000000	6.278060	0.000000	6.278060	6.278060	0.000000	6.278060	6.278060	6.278060	0.000000	6.278060	0.000000	0.000000	0.000000	0.000000	4.007410	4.007410	0.438551	0.017632	0.532026	0.011791	0.000000	58.315419	
8597500	-114.845190	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z Z Z Z 0 0 0 Z 0 Z 0 	0.000000	5.058754	5.058754	0.000000	5.058754	5.058754	5.058754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.058754	5.058754	5.058754	0.000000	5.058754	0.000000	5.058754	7.414809	7.414809	0.876075	0.116445	0.000000	0.004439	0.003041	63.034155	
8600000	-113.977779	1	1	10	'Z 0 0 Z 0 0 0 Z 0 Z Z 0 0 0 Z Z Z Z 0 Z 	0.000000	5.839099	5.839099	0.000000	5.839099	5.839099	5.839099	0.000000	5.839099	0.000000	0.000000	5.839099	5.839099	5.839099	0.000000	0.000000	0.000000	0.000000	5.839099	0.000000	6.398777	6.398777	0.532027	0.237610	0.161193	0.064946	0.004225	50.032672	
8602500	-119.560843	1	1	13	'Z 0 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 	0.000000	22.586420	22.586420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.586420	0.000000	0.000000	22.586420	0.000000	22.586420	22.586420	22.586420	8.772154	8.772154	0.980489	0.000000	0.000000	0.018175	0.001336	56.450752	
8605000	-112.390500	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z 0 0 	0.000000	6.642066	6.642066	0.000000	6.642066	0.000000	6.642066	0.000000	0.000000	0.000000	0.000000	0.000000	6.642066	6.642066	6.642066	6.642066	0.000000	0.000000	6.642066	6.642066	5.044582	5.044582	0.847072	0.086665	0.000000	0.062671	0.003592	58.207413	
8607500	-113.891805	1	1	9	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	6.609922	6.609922	0.000000	6.609922	6.609922	6.609922	0.000000	0.000000	0.000000	0.000000	0.000000	6.609922	6.609922	6.609922	6.609922	6.609922	6.609922	0.000000	0.000000	7.322714	7.322714	0.716615	0.127983	0.000000	0.084101	0.071300	50.623916	
8610000	-120.810893	1	1	9	'Z 0 0 Z 0 0 0 0 0 Z Z Z 0 Z 0 Z Z 0 Z 0 	0.000000	9.679424	9.679424	0.000000	9.679424	9.679424	9.679424	9.679424	9.679424	0.000000	0.000000	0.000000	9.679424	0.000000	9.679424	0.000000	0.000000	9.679424	0.000000	9.679424	1.818371	1.818371	0.000000	0.566512	0.000000	0.000000	0.433488	56.211110	
8612500	-114.266189	1	1	10	'Z 0 0 Z 0 Z 0 0 Z 0 Z Z 0 Z Z 0 Z 0 Z 0 	0.000000	6.906125	6.906125	0.000000	6.906125	0.000000	6.906125	6.906125	0.000000	6.906125	0.000000	0.000000	6.906125	0.000000	0.000000	6.906125	0.000000	6.906125	0.000000	6.906125	6.949480	6.949480	0.940567	0.020742	0.017149	0.020315	0.001226	65.499634	
8615000	-116.840998	1	1	10	'0 0 0 Z 0 0 0 Z Z Z Z Z 0 Z 0 0 Z Z Z 0 	3.176868	3.176868	3.176868	0.000000	3.176868	3.176868	3.176868	0.000000	0.000000	0.000000	0.000000	0.000000	3.176868	0.000000	3.176868	3.176868	0.000000	0.000000	0.000000	3.176868	5.740667	5.740667	0.942866	0.039358	0.000000	0.017703	0.000073	43.120775	
8617500	-115.497690	1	2	8	'Z 0 0 Z 1 Z 1 1 Z Z Z 1 1 1 Z 0 1 Z 0 0 	0.000000	4.870553	4.870553	0.000000	7.099708	0.000000	7.099708	7.099708	0.000000	0.000000	0.000000	7.099708	7.099708	7.099708	0.000000	4.870553	7.099708	0.000000	4.870553	4.870553	4.386260	4.386260	0.637768	0.120849	0.031751	0.096363	0.113270	44.644982	
8620000	-116.913782	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	7.953534	7.953534	0.000000	7.953534	7.953534	7.953534	0.000000	0.000000	7.953534	0.000000	0.000000	7.953534	7.953534	7.953534	7.953534	7.953534	0.000000	0.000000	0.000000	9.788216	9.788216	0.810979	0.081489	0.021302	0.059893	0.026337	63.363653	
8622500	-114.042730	1	1	9	'Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z 0 Z Z Z 	0.000000	5.621574	5.621574	0.000000	5.621574	5.621574	5.621574	5.621574	5.621574	5.621574	0.000000	5.621574	5.621574	0.000000	0.000000	0.000000	5.621574	0.000000	0.000000	0.000000	4.206638	4.206638	0.288725	0.060559	0.633697	0.008385	0.008634	48.870438	
8625000	-117.464717	1	1	11	'0 0 0 Z 0 Z 0 0 0 Z Z Z 0 Z Z Z 0 Z Z Z 	3.034076	3.034076	3.034076	0.000000	3.034076	0.000000	3.034076	3.034076	3.034076	0.000000	0.000000	0.000000	3.034076	0.000000	0.000000	0.000000	3.034076	0.000000	0.000000	0.000000	7.040584	7.040584	0.606137	0.003164	0.384394	0.003138	0.003166	67.811517	
8627500	-116.601400	1	1	12	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 Z Z 0 0 0 Z 0 	0.000000	7.601375	7.601375	0.000000	7.601375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.601375	0.000000	0.000000	7.601375	7.601375	7.601375	0.000000	7.601375	10.462691	10.462691	0.825967	0.085783	0.000000	0.034731	0.053520	72.040461	
8630000	-113.806230	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 0 0 Z 0 Z Z 	0.000000	4.295213	4.295213	0.000000	4.295213	0.000000	4.295213	0.000000	4.295213	0.000000	0.000000	0.000000	4.295213	4.295213	4.295213	4.295213	0.000000	4.295213	0.000000	0.000000	8.857196	8.857196	0.710442	0.014525	0.242783	0.032173	0.000076	62.169505	
8632500	-121.507155	1	1	9	'Z 0 0 Z Z Z 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	5.669133	5.669133	0.000000	0.000000	0.000000	5.669133	0.000000	5.669133	5.669133	5.669133	0.000000	5.669133	5.669133	5.669133	5.669133	0.000000	0.000000	5.669133	0.000000	35.217278	35.217278	0.665109	0.000193	0.302960	0.027625	0.004113	60.152524	
8635000	-113.333293	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	6.344457	6.344457	0.000000	6.344457	0.000000	6.344457	0.000000	0.000000	0.000000	0.000000	0.000000	6.344457	6.344457	6.344457	6.344457	6.344457	6.344457	0.000000	6.344457	3.446408	3.446408	0.689456	0.106364	0.000000	0.107458	0.096722	35.463669	
8637500	-113.855142	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	3.793569	3.793569	0.000000	3.793569	0.000000	3.793569	0.000000	3.793569	0.000000	0.000000	0.000000	3.793569	3.793569	3.793569	3.793569	0.000000	0.000000	0.000000	0.000000	9.536363	9.536363	0.726946	0.010213	0.236654	0.026187	0.000000	8.209259	
8640000	-115.268025	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 0 Z Z 0 	0.000000	4.484365	4.484365	0.000000	4.484365	4.484365	4.484365	0.000000	4.484365	4.484365	0.000000	0.000000	4.484365	0.000000	0.000000	4.484365	4.484365	0.000000	0.000000	4.484365	12.683938	12.683938	0.362347	0.041049	0.589913	0.003342	0.003349	2.986179	
8642500	-114.766667	1	1	8	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 0 0 Z 0 Z 0 	0.000000	5.997591	5.997591	0.000000	5.997591	5.997591	5.997591	5.997591	0.000000	0.000000	0.000000	0.000000	5.997591	5.997591	5.997591	5.997591	0.000000	5.997591	0.000000	5.997591	4.687031	4.687031	0.824221	0.093602	0.000000	0.071689	0.010488	3.592507	
8645000	-116.477534	1	1	9	'Z 0 0 Z 0 0 0 Z 0 Z Z Z Z 0 Z 0 0 Z 0 0 	0.000000	7.665260	7.665260	0.000000	7.665260	7.665260	7.665260	0.000000	7.665260	0.000000	0.000000	0.000000	0.000000	7.665260	0.000000	7.665260	7.665260	0.000000	7.665260	7.665260	8.304078	8.304078	0.535743	0.139601	0.245559	0.016964	0.062132	10.462618	
8647500	-114.747223	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z Z Z Z 0 Z 0 0 Z 0 0 	0.000000	9.196559	9.196559	0.000000	9.196559	9.196559	9.196559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.196559	0.000000	9.196559	9.196559	0.000000	9.196559	9.196559	6.426321	6.426321	0.886983	0.061680	0.000000	0.013876	0.037461	28.344202	
8650000	-118.379740	1	1	8	'Z 0 0 Z 0 Z 0 0 Z Z 0 Z 0 0 Z Z 0 0 0 0 	0.000000	4.664951	4.664951	0.000000	4.664951	0.000000	4.664951	4.664951	0.000000	0.000000	4.664951	0.000000	4.664951	4.664951	0.000000	0.000000	4.664951	4.664951	4.664951	4.664951	8.332141	8.332141	0.835768	0.039887	0.008099	0.016819	0.099428	19.984811	
8652500	-115.354816	1	1	9	'Z 0 0 Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 0 Z Z Z 	0.000000	6.738856	6.738856	0.000000	6.738856	6.738856	6.738856	6.738856	0.000000	6.738856	0.000000	0.000000	6.738856	6.738856	0.000000	6.738856	6.738856	0.000000	0.000000	0.000000	7.207859	7.207859	0.831563	0.070762	0.029606	0.041986	0.026083	27.837117	
8655000	-113.179035	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z Z Z 0 Z Z 	0.000000	9.721704	9.721704	0.000000	9.721704	0.000000	9.721704	9.721704	0.000000	0.000000	0.000000	0.000000	9.721704	9.721704	0.000000	0.000000	0.000000	9.721704	0.000000	0.000000	6.162488	6.162488	0.917345	0.032452	0.000000	0.048790	0.001413	30.115260	
8657500	-114.890876	1	1	9	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 Z Z Z 0 0 0 	0.000000	7.487289	7.487289	0.000000	7.487289	7.487289	7.487289	7.487289	0.000000	0.000000	0.000000	0.000000	7.487289	7.487289	0.000000	0.000000	0.000000	7.487289	7.487289	7.487289	5.288084	5.288084	0.725265	0.125302	0.000000	0.115168	0.034265	7.352500	
8660000	-119.230587	1	1	11	'Z 0 0 0 0 0 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	2.642392	2.642392	2.642392	2.642392	2.642392	2.642392	0.000000	0.000000	0.000000	0.000000	0.000000	2.642392	2.642392	0.000000	2.642392	0.000000	0.000000	0.000000	0.000000	10.999543	10.999543	0.812565	0.178433	0.000000	0.009001	0.000000	14.737302	
8662500	-115.173792	1	1	10	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z 0 0 Z 0 Z 0 	0.000000	5.529351	5.529351	0.000000	5.529351	0.000000	5.529351	5.529351	0.000000	0.000000	0.000000	0.000000	5.529351	0.000000	5.529351	5.529351	0.000000	5.529351	0.000000	5.529351	4.535977	4.535977	0.805751	0.122634	0.000000	0.061027	0.010588	4.116352	
8665000	-114.467759	1	1	8	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 Z 0 Z 0 0 0 	0.000000	8.089258	8.089258	0.000000	8.089258	8.089258	8.089258	8.089258	0.000000	0.000000	0.000000	0.000000	8.089258	8.089258	0.000000	8.089258	0.000000	8.089258	8.089258	8.089258	4.625748	4.625748	0.783954	0.095810	0.000000	0.094376	0.025860	17.271285	
8667500	-114.824497	1	1	10	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 Z Z Z 0 0 Z 0 	0.000000	6.778466	6.778466	0.000000	6.778466	6.778466	6.778466	6.778466	0.000000	0.000000	0.000000	0.000000	6.778466	0.000000	0.000000	0.000000	6.778466	6.778466	0.000000	6.778466	1.846964	1.846964	0.000000	0.558854	0.000000	0.000000	0.441146	12.535322	
8670000	-112.862376	1	2	9	'Z 1 1 Z 1 1 1 Z Z Z Z 0 1 0 Z 0 Z Z 1 0 	0.000000	5.955080	5.955080	0.000000	5.955080	5.955080	5.955080	0.000000	0.000000	0.000000	0.000000	2.566297	5.955080	2.566297	0.000000	2.566297	0.000000	0.000000	5.955080	2.566297	2.888904	2.888904	0.475578	0.430787	0.000016	0.092266	0.001353	8.996530	
8672500	-115.016608	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 Z Z Z Z 0 0 	0.000000	3.989628	3.989628	0.000000	3.989628	0.000000	3.989628	0.000000	3.989628	0.000000	0.000000	3.989628	3.989628	3.989628	0.000000	0.000000	0.000000	0.000000	3.989628	3.989628	9.173959	9.173959	0.722344	0.006823	0.260987	0.006409	0.003438	18.640336	
8675000	-113.541208	1	2	10	'0 1 1 Z 1 Z 1 Z 0 Z Z Z 0 Z Z 1 0 Z Z 1 	0.640290	3.761487	3.761487	0.000000	3.761487	0.000000	3.761487	0.000000	0.640290	0.000000	0.000000	0.000000	0.640290	0.000000	0.000000	3.761487	0.640290	0.000000	0.000000	3.761487	4.396124	4.396124	0.975924	0.010018	0.013667	0.000195	0.000195	5.167728	
8677500	-123.079076	1	1	9	'0 0 0 0 Z 0 0 0 Z Z Z Z 0 0 0 Z Z Z Z 0 	3.894623	3.894623	3.894623	3.894623	0.000000	3.894623	3.894623	3.894623	0.000000	0.000000	0.000000	0.000000	3.894623	3.894623	3.894623	0.000000	0.000000	0.000000	0.000000	3.894623	4.851707	4.851707	0.975342	0.000405	0.000000	0.024058	0.000195	3.127193	
8680000	-112.098979	1	2	7	'1 0 0 1 0 Z Z Z 1 Z 1 1 0 1 1 Z Z 1 1 Z 	0.402482	9.268751	9.268751	0.402482	9.268751	0.000000	0.000000	0.000000	0.402482	0.000000	0.402482	0.402482	9.268751	0.402482	0.402482	0.000000	0.000000	0.402482	0.402482	0.000000	5.764034	5.764034	0.844136	0.113154	0.001100	0.041597	0.000013	8.652627	
8682500	-123.304636	1	2	11	'1 1 0 Z Z 1 0 Z Z 0 Z Z 0 Z Z 1 Z Z Z 0 	3.123145	3.123145	3.908016	0.000000	0.000000	3.123145	3.908016	0.000000	0.000000	3.908016	0.000000	0.000000	3.908016	0.000000	0.000000	3.123145	0.000000	0.000000	0.000000	3.908016	14.208201	14.208201	0.995414	0.000126	0.000008	0.004441	0.000012	14.913777	
8685000	-112.987831	1	1	11	'Z 0 0 Z Z Z Z Z Z Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	12.705360	12.705360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.705360	12.705360	0.000000	12.705360	12.705360	12.705360	12.705360	12.705360	7.236965	7.236965	0.970793	0.000000	0.000000	0.015342	0.013865	12.956554	
8687500	-117.616767	1	1	11	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 Z 0 Z Z 	0.000000	9.129837	9.129837	0.000000	9.129837	0.000000	9.129837	9.129837	0.000000	0.000000	0.000000	0.000000	9.129837	9.129837	0.000000	9.129837	0.000000	9.129837	0.000000	0.000000	12.096611	12.096611	0.963474	0.018288	0.000000	0.017771	0.000467	6.662723	
8690000	-114.125848	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 0 Z 0 0 	0.000000	7.727568	7.727568	0.000000	7.727568	0.000000	7.727568	0.000000	0.000000	0.000000	0.000000	0.000000	7.727568	0.000000	0.000000	7.727568	7.727568	0.000000	7.727568	7.727568	5.333442	5.333442	0.000005	0.999994	0.000000	0.000000	0.000000	3.030791	
8692500	-114.722258	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 	0.000000	6.696854	6.696854	0.000000	0.000000	0.000000	6.696854	0.000000	0.000000	0.000000	0.000000	0.000000	6.696854	6.696854	0.000000	6.696854	6.696854	0.000000	6.696854	0.000000	2.532655	2.532655	0.809034	0.001483	0.000000	0.066475	0.123008	12.893607	
