Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
565	0.343363	222	0.360360	82	0.109756	131	0.969466	3.084695	787	0.348158	0.410000	0.374387	
272	0.319853	108	0.351852	47	0.085106	73	0.958904	3.084695	380	0.328947	0.398000	0.374409	
578	0.295848	234	0.363248	59	0.118644	129	0.992248	3.084695	812	0.315271	0.391000	0.374427	
267	0.299625	112	0.401786	51	0.039216	70	1.000000	3.084695	379	0.329815	0.394000	0.374454	
549	0.320583	239	0.451883	97	0.195876	115	0.973913	3.084695	788	0.360406	0.415000	0.374482	
305	0.350820	116	0.482759	26	0.115385	53	1.000000	3.084695	421	0.387173	0.438000	0.374526	
539	0.293135	244	0.397541	106	0.160377	111	0.990991	3.084695	783	0.325670	0.382000	0.374554	
279	0.318996	117	0.358974	45	0.244444	59	1.000000	3.084695	396	0.330808	0.402000	0.374589	
563	0.319716	244	0.364754	71	0.112676	122	0.991803	3.084695	807	0.333333	0.398000	0.374610	
293	0.317406	117	0.452991	37	0.216216	53	1.000000	3.084695	410	0.356098	0.414000	0.374648	
538	0.263941	257	0.412451	67	0.223881	138	0.934783	3.084695	795	0.311950	0.392000	0.374669	
300	0.243333	101	0.504950	38	0.157895	61	0.721311	3.084695	401	0.309227	0.348000	0.374671	
543	0.285451	223	0.300448	95	0.242105	139	0.956835	3.084695	766	0.289817	0.378000	0.374667	
303	0.280528	109	0.348624	38	0.131579	50	0.980000	3.084695	412	0.298544	0.354000	0.374687	
556	0.296763	224	0.366071	86	0.209302	134	0.992537	3.084695	780	0.316667	0.398000	0.374711	
279	0.247312	97	0.505155	50	0.140000	74	0.878378	3.084695	376	0.313830	0.380000	0.374735	
532	0.204887	279	0.426523	67	0.164179	122	0.901639	3.084695	811	0.281134	0.349000	0.374703	
273	0.201465	107	0.495327	50	0.080000	70	0.885714	3.084695	380	0.284211	0.348000	0.374677	
534	0.189139	239	0.435146	99	0.111111	128	0.812500	3.084695	773	0.265201	0.320000	0.374638	
281	0.291815	119	0.344538	47	0.085106	53	0.962264	3.084695	400	0.307500	0.356000	0.374639	
558	0.318996	208	0.384615	101	0.158416	133	1.000000	3.084695	766	0.336815	0.407000	0.374650	
280	0.346429	133	0.406015	39	0.153846	48	1.000000	3.084695	413	0.365617	0.410000	0.374679	
581	0.327022	211	0.336493	83	0.096386	125	0.992000	3.084695	792	0.329545	0.393000	0.374705	
265	0.264151	138	0.434783	36	0.083333	61	1.000000	3.084695	403	0.322581	0.388000	0.374729	
563	0.280639	235	0.425532	85	0.117647	117	0.991453	3.084695	798	0.323308	0.384000	0.374753	
272	0.283088	113	0.424779	42	0.095238	73	0.986301	3.084695	385	0.324675	0.402000	0.374778	
562	0.295374	232	0.422414	88	0.113636	118	0.983051	3.084695	794	0.332494	0.390000	0.374783	
259	0.243243	125	0.360000	48	0.125000	68	0.970588	3.084695	384	0.281250	0.360000	0.374785	
563	0.289520	212	0.433962	91	0.252747	134	0.992537	3.084695	775	0.329032	0.411000	0.374807	
261	0.344828	132	0.363636	41	0.170732	66	1.000000	3.084695	393	0.351145	0.422000	0.374838	
578	0.325260	227	0.392070	85	0.176471	110	0.954545	3.084695	805	0.344099	0.397000	0.374859	
276	0.289855	116	0.327586	39	0.307692	69	1.000000	3.084695	392	0.301020	0.398000	0.374888	
543	0.222836	210	0.438095	119	0.201681	128	1.000000	3.084695	753	0.282869	0.365000	0.374901	
266	0.293233	117	0.444444	47	0.191489	70	0.985714	3.084695	383	0.339426	0.416000	0.374881	
568	0.301056	202	0.415842	96	0.093750	134	0.977612	3.084695	770	0.331169	0.395000	0.374920	
285	0.333333	117	0.435897	56	0.142857	42	1.000000	3.084695	402	0.363184	0.392000	0.374946	
563	0.300178	217	0.387097	107	0.186916	113	0.893805	3.084695	780	0.324359	0.374000	0.374965	
259	0.154440	146	0.630137	31	0.096774	64	0.953125	3.084695	405	0.325926	0.392000	0.374961	
576	0.321181	231	0.419913	72	0.180556	121	0.983471	3.084695	807	0.349442	0.414000	0.374993	
307	0.247557	95	0.389474	45	0.200000	53	0.981132	3.084695	402	0.281095	0.348000	0.375004	
541	0.314233	241	0.419087	97	0.123711	121	0.917355	3.084695	782	0.346547	0.394000	0.375031	
275	0.221818	124	0.395161	38	0.210526	63	0.920635	3.084695	399	0.275689	0.352000	0.375025	
551	0.324864	220	0.472727	97	0.185567	132	0.977273	3.084695	771	0.367056	0.430000	0.375061	
290	0.241379	112	0.392857	32	0.093750	66	0.984848	3.084695	402	0.283582	0.364000	0.375079	
545	0.227523	251	0.418327	83	0.240964	121	0.991736	3.084695	796	0.287688	0.369000	0.375079	
280	0.221429	115	0.504348	48	0.166667	57	0.964912	3.084695	395	0.303797	0.366000	0.375075	
535	0.304673	243	0.411523	82	0.097561	140	0.950000	3.084695	778	0.338046	0.404000	0.375078	
298	0.221477	111	0.423423	34	0.029412	57	0.894737	3.084695	409	0.276284	0.330000	0.375060	
559	0.273703	236	0.495763	92	0.163043	113	0.946903	3.084695	795	0.339623	0.392000	0.375064	
291	0.295533	119	0.378151	36	0.111111	54	1.000000	3.084695	410	0.319512	0.378000	0.375067	
551	0.277677	224	0.375000	93	0.204301	132	0.909091	3.084695	775	0.305806	0.376000	0.375073	
273	0.252747	119	0.453782	51	0.137255	57	0.964912	3.084695	392	0.313776	0.370000	0.375083	
585	0.312821	229	0.475983	65	0.153846	121	0.991736	3.084695	814	0.358722	0.422000	0.375112	
299	0.351171	113	0.460177	30	0.133333	58	1.000000	3.084695	412	0.381068	0.438000	0.375153	
556	0.316547	240	0.420833	79	0.139241	125	0.984000	3.084695	796	0.347990	0.411000	0.375188	
289	0.339100	111	0.351351	37	0.081081	63	1.000000	3.084695	400	0.342500	0.406000	0.375214	
577	0.305026	199	0.417085	86	0.162791	138	1.000000	3.084695	776	0.333763	0.411000	0.375259	
284	0.246479	116	0.465517	32	0.156250	68	0.882353	3.084695	400	0.310000	0.378000	0.375286	
577	0.272097	214	0.383178	73	0.082192	136	0.830882	3.084695	791	0.302149	0.358000	0.375295	
271	0.298893	116	0.448276	50	0.100000	63	0.873016	3.084695	387	0.343669	0.386000	0.375310	
539	0.307978	226	0.407080	97	0.175258	138	0.949275	3.084695	765	0.337255	0.406000	0.375321	
273	0.216117	119	0.344538	45	0.044444	63	0.936508	3.084695	392	0.255102	0.322000	0.375326	
545	0.311927	246	0.439024	89	0.168539	120	0.925000	3.084695	791	0.351454	0.404000	0.375337	
271	0.258303	117	0.478632	47	0.148936	65	1.000000	3.084695	388	0.324742	0.396000	0.375365	
571	0.350263	222	0.414414	80	0.162500	127	1.000000	3.084695	793	0.368222	0.432000	0.375406	
298	0.318792	106	0.339623	35	0.057143	61	0.983607	3.084695	404	0.324257	0.386000	0.375403	
546	0.298535	234	0.431624	87	0.183908	133	0.984962	3.084695	780	0.338462	0.411000	0.375423	
280	0.257143	112	0.339286	43	0.162791	65	0.984615	3.084695	392	0.280612	0.362000	0.375410	
563	0.296625	218	0.454128	89	0.134831	130	1.000000	3.084695	781	0.340589	0.408000	0.375421	
261	0.306513	132	0.295455	45	0.133333	62	1.000000	3.084695	393	0.302799	0.374000	0.375419	
573	0.350785	226	0.384956	86	0.104651	115	1.000000	3.084695	799	0.360451	0.412000	0.375456	
281	0.306050	129	0.348837	45	0.155556	45	1.000000	3.084695	410	0.319512	0.366000	0.375457	
607	0.275124	232	0.370690	60	0.116667	101	0.990099	3.084695	839	0.301549	0.360000	0.375473	
300	0.380000	110	0.400000	37	0.162162	53	1.000000	3.084695	410	0.385366	0.434000	0.375506	
561	0.327986	225	0.400000	79	0.113924	135	1.000000	3.084695	786	0.348601	0.418000	0.375527	
261	0.256705	124	0.451613	53	0.113208	62	1.000000	3.084695	385	0.319481	0.382000	0.375537	
562	0.339858	234	0.431624	89	0.056180	115	0.991304	3.084695	796	0.366834	0.411000	0.375558	
276	0.289855	113	0.300885	46	0.130435	65	1.000000	3.084695	389	0.293059	0.370000	0.375565	
537	0.324022	210	0.390476	107	0.177570	146	0.993151	3.084695	747	0.342704	0.420000	0.375593	
259	0.266409	110	0.381818	44	0.068182	87	0.977011	3.084695	369	0.300813	0.398000	0.375599	
568	0.323944	218	0.394495	96	0.114583	118	0.991525	3.084695	786	0.343511	0.398000	0.375613	
273	0.333333	112	0.339286	37	0.108108	78	0.987179	3.084695	385	0.335065	0.420000	0.375634	
554	0.328520	227	0.449339	79	0.139241	140	1.000000	3.084695	781	0.363636	0.435000	0.375681	
326	0.377301	98	0.459184	37	0.216216	39	1.000000	3.084695	424	0.396226	0.430000	0.375715	
567	0.292769	235	0.472340	67	0.149254	131	1.000000	3.084695	802	0.345387	0.418000	0.375745	
253	0.359684	127	0.433071	56	0.107143	64	1.000000	3.084695	380	0.384211	0.432000	0.375773	
575	0.309565	232	0.435345	72	0.166667	121	1.000000	3.084695	807	0.345725	0.412000	0.375805	
271	0.291513	140	0.435714	33	0.151515	56	1.000000	3.084695	411	0.340633	0.402000	0.375823	
563	0.296625	232	0.405172	84	0.178571	121	0.991736	3.084695	795	0.328302	0.396000	0.375836	
278	0.215827	123	0.373984	36	0.166667	63	1.000000	3.084695	401	0.264339	0.350000	0.375840	
563	0.314387	221	0.425339	93	0.172043	123	0.983740	3.084695	784	0.345663	0.408000	0.375855	
271	0.309963	112	0.446429	42	0.309524	75	0.986667	3.084695	383	0.349869	0.442000	0.375888	
577	0.299827	241	0.423237	85	0.152941	97	1.000000	3.084695	818	0.336186	0.385000	0.375908	
269	0.360595	116	0.353448	42	0.142857	73	1.000000	3.084695	385	0.358442	0.434000	0.375946	
550	0.289091	230	0.408696	90	0.111111	130	0.992308	3.084695	780	0.324359	0.392000	0.375963	
292	0.294521	97	0.371134	34	0.147059	77	1.000000	3.084695	389	0.313625	0.408000	0.375983	
600	0.343333	219	0.347032	81	0.135802	100	1.000000	3.084695	819	0.344322	0.393000	0.376012	
278	0.305755	108	0.342593	50	0.100000	64	0.984375	3.084695	386	0.316062	0.380000	0.376031	
552	0.289855	214	0.434579	95	0.105263	139	0.992806	3.084695	766	0.330287	0.401000	0.376054	
289	0.373702	106	0.396226	47	0.170213	58	1.000000	3.084695	395	0.379747	0.432000	0.376077	
543	0.292818	254	0.413386	81	0.135802	122	1.000000	3.084695	797	0.331242	0.397000	0.376091	
290	0.282759	111	0.450450	43	0.139535	56	1.000000	3.084695	401	0.329177	0.388000	0.376126	
577	0.348354	218	0.330275	73	0.095890	132	0.984848	3.084695	795	0.343396	0.410000	0.376146	
271	0.343173	121	0.429752	48	0.187500	60	1.000000	3.084695	392	0.369898	0.428000	0.376169	
578	0.349481	241	0.410788	90	0.111111	91	1.000000	3.084695	819	0.367521	0.402000	0.376188	
276	0.293478	115	0.382609	40	0.025000	69	1.000000	3.084695	391	0.319693	0.390000	0.376224	
571	0.264448	208	0.375000	91	0.065934	130	1.000000	3.084695	779	0.293967	0.365000	0.376223	
288	0.288194	96	0.395833	47	0.148936	69	1.000000	3.084695	384	0.315104	0.394000	0.376239	
534	0.338951	237	0.413502	103	0.184466	126	1.000000	3.084695	771	0.361868	0.424000	0.376273	
291	0.326460	117	0.384615	33	0.181818	59	1.000000	3.084695	408	0.343137	0.410000	0.376296	
567	0.308642	256	0.320312	72	0.125000	105	1.000000	3.084695	823	0.312272	0.371000	0.376310	
272	0.330882	128	0.468750	28	0.107143	72	0.986111	3.084695	400	0.375000	0.448000	0.376340	
532	0.343985	224	0.388393	124	0.120968	120	0.991667	3.084695	756	0.357143	0.404000	0.376350	
281	0.338078	108	0.370370	50	0.120000	61	1.000000	3.084695	389	0.347044	0.404000	0.376376	
583	0.327616	213	0.370892	77	0.090909	127	0.984252	3.084695	796	0.339196	0.402000	0.376386	
295	0.338983	114	0.429825	33	0.151515	58	1.000000	3.084695	409	0.364303	0.424000	0.376416	
546	0.282051	239	0.347280	69	0.188406	146	0.993151	3.084695	785	0.301911	0.395000	0.376433	
290	0.296552	113	0.345133	30	0.166667	67	1.000000	3.084695	403	0.310174	0.394000	0.376468	
562	0.329181	225	0.377778	91	0.109890	122	1.000000	3.084695	787	0.343075	0.402000	0.376479	
287	0.226481	127	0.385827	35	0.200000	51	0.980392	3.084695	414	0.275362	0.342000	0.376489	
547	0.327239	267	0.329588	78	0.025641	108	0.990741	3.084695	814	0.328010	0.376000	0.376501	
280	0.217857	110	0.445455	45	0.088889	65	1.000000	3.084695	390	0.282051	0.358000	0.376510	
532	0.289474	242	0.404959	80	0.150000	146	0.993151	3.084695	774	0.325581	0.409000	0.376536	
315	0.336508	97	0.494845	32	0.031250	56	1.000000	3.084695	412	0.373786	0.422000	0.376554	
554	0.335740	242	0.280992	78	0.102564	126	1.000000	3.084695	796	0.319095	0.388000	0.376568	
283	0.257951	112	0.348214	45	0.066667	60	1.000000	3.084695	395	0.283544	0.350000	0.376574	
562	0.327402	215	0.437209	103	0.213592	120	1.000000	3.084695	777	0.357786	0.420000	0.376578	
291	0.350515	105	0.419048	45	0.200000	59	1.000000	3.084695	396	0.368687	0.428000	0.376606	
571	0.306480	217	0.410138	73	0.082192	139	1.000000	3.084695	788	0.335025	0.409000	0.376635	
273	0.263736	95	0.336842	50	0.060000	82	1.000000	3.084695	368	0.282609	0.378000	0.376658	
580	0.348276	215	0.339535	84	0.095238	121	0.983471	3.084695	795	0.345912	0.402000	0.376685	
267	0.280899	118	0.525424	48	0.145833	67	1.000000	3.084695	385	0.355844	0.422000	0.376713	
551	0.312160	200	0.360000	112	0.098214	137	1.000000	3.084695	751	0.324900	0.392000	0.376730	
292	0.294521	121	0.404959	24	0.083333	63	0.984127	3.084695	413	0.326877	0.398000	0.376756	
564	0.203901	220	0.431818	103	0.165049	113	0.946903	3.084695	784	0.267857	0.334000	0.376762	
295	0.325424	114	0.333333	30	0.233333	61	0.983607	3.084695	409	0.327628	0.402000	0.376778	
592	0.277027	207	0.391304	76	0.184211	125	0.936000	3.084695	799	0.306633	0.376000	0.376801	
293	0.252560	110	0.472727	37	0.216216	60	0.933333	3.084695	403	0.312655	0.380000	0.376791	
564	0.287234	209	0.416268	94	0.127660	133	0.977444	3.084695	773	0.322122	0.391000	0.376812	
285	0.326316	116	0.500000	35	0.114286	64	0.953125	3.084695	401	0.376559	0.432000	0.376833	
569	0.304042	238	0.386555	79	0.113924	114	0.877193	3.084695	807	0.328377	0.374000	0.376824	
293	0.238908	95	0.442105	39	0.230769	73	0.986301	3.084695	388	0.288660	0.386000	0.376828	
560	0.166071	242	0.495868	93	0.150538	105	0.952381	3.084695	802	0.265586	0.327000	0.376792	
293	0.303754	114	0.385965	43	0.209302	50	0.980000	3.084695	407	0.326781	0.382000	0.376772	
569	0.261863	244	0.430328	61	0.131148	126	0.992063	3.084695	813	0.312423	0.387000	0.376789	
288	0.343750	126	0.373016	20	0.200000	66	1.000000	3.084695	414	0.352657	0.432000	0.376799	
572	0.339161	220	0.386364	86	0.127907	122	1.000000	3.084695	792	0.352273	0.412000	0.376814	
286	0.293706	116	0.422414	42	0.023810	56	1.000000	3.084695	402	0.330846	0.380000	0.376825	
557	0.289048	224	0.428571	76	0.144737	143	1.000000	3.084695	781	0.329065	0.411000	0.376858	
262	0.251908	138	0.355072	26	0.153846	74	1.000000	3.084695	400	0.287500	0.386000	0.376862	
585	0.288889	232	0.318966	46	0.130435	137	1.000000	3.084695	817	0.297430	0.386000	0.376888	
304	0.282895	118	0.338983	16	0.062500	62	1.000000	3.084695	422	0.298578	0.378000	0.376897	
556	0.341727	239	0.359833	92	0.097826	113	1.000000	3.084695	795	0.347170	0.398000	0.376928	
270	0.407407	117	0.341880	49	0.142857	64	1.000000	3.084695	387	0.387597	0.442000	0.376965	
551	0.337568	239	0.472803	82	0.134146	128	1.000000	3.084695	790	0.378481	0.438000	0.377003	
305	0.327869	117	0.350427	26	0.115385	52	1.000000	3.084695	422	0.334123	0.392000	0.377026	
575	0.278261	224	0.370536	82	0.134146	119	0.991597	3.084695	799	0.304130	0.372000	0.377045	
295	0.352542	100	0.410000	42	0.095238	63	1.000000	3.084695	395	0.367089	0.424000	0.377070	
519	0.213873	252	0.492063	75	0.173333	154	0.987013	3.084695	771	0.304799	0.400000	0.377089	
281	0.366548	125	0.352000	34	0.117647	60	0.983333	3.084695	406	0.362069	0.420000	0.377115	
550	0.287273	220	0.409091	85	0.129412	145	0.986207	3.084695	770	0.322078	0.402000	0.377145	
281	0.330961	111	0.324324	31	0.193548	77	1.000000	3.084695	392	0.329082	0.424000	0.377158	
584	0.340753	219	0.406393	71	0.140845	126	0.984127	3.084695	803	0.358655	0.422000	0.377184	
277	0.249097	98	0.387755	64	0.078125	61	0.934426	3.084695	375	0.285333	0.338000	0.377170	
563	0.188277	212	0.367925	110	0.100000	115	0.956522	3.084695	775	0.237419	0.305000	0.377131	
300	0.196667	110	0.472727	27	0.296296	63	0.984127	3.084695	410	0.270732	0.362000	0.377112	
558	0.216846	246	0.434959	87	0.183908	109	0.963303	3.084695	804	0.283582	0.349000	0.377109	
274	0.109489	113	0.477876	55	0.000000	58	0.879310	3.084695	387	0.217054	0.270000	0.377066	
575	0.186087	230	0.443478	86	0.162791	109	0.963303	3.084695	805	0.259627	0.328000	0.377038	
281	0.256228	116	0.353448	42	0.166667	61	1.000000	3.084695	397	0.284635	0.362000	0.377023	
562	0.297153	234	0.376068	90	0.177778	114	1.000000	3.084695	796	0.320352	0.385000	0.377027	
289	0.328720	123	0.398374	32	0.156250	56	1.000000	3.084695	412	0.349515	0.410000	0.377054	
583	0.327616	241	0.423237	59	0.118644	117	0.982906	3.084695	824	0.355583	0.415000	0.377081	
296	0.364865	124	0.338710	24	0.083333	56	0.982143	3.084695	420	0.357143	0.414000	0.377113	
553	0.301989	234	0.371795	70	0.228571	143	1.000000	3.084695	787	0.322745	0.413000	0.377142	
319	0.351097	99	0.424242	21	0.000000	61	1.000000	3.084695	418	0.368421	0.430000	0.377183	
585	0.283761	211	0.312796	76	0.092105	128	0.992188	3.084695	796	0.291457	0.366000	0.377184	
272	0.242647	114	0.333333	54	0.129630	60	0.983333	3.084695	386	0.269430	0.340000	0.377189	
600	0.261667	222	0.369369	63	0.079365	115	0.973913	3.084695	822	0.290754	0.356000	0.377194	
305	0.298361	105	0.400000	31	0.258065	59	0.966102	3.084695	410	0.324390	0.396000	0.377207	
545	0.269725	231	0.337662	91	0.241758	133	0.969925	3.084695	776	0.289948	0.376000	0.377206	
257	0.291829	118	0.372881	47	0.255319	78	0.858974	3.084695	375	0.317333	0.396000	0.377222	
553	0.325497	209	0.358852	93	0.204301	145	0.972414	3.084695	762	0.334646	0.415000	0.377250	
295	0.244068	104	0.375000	42	0.261905	59	0.983051	3.084695	399	0.278195	0.360000	0.377263	
568	0.339789	218	0.486239	78	0.128205	136	0.985294	3.084695	786	0.380407	0.443000	0.377291	
289	0.276817	117	0.418803	36	0.250000	58	1.000000	3.084695	406	0.317734	0.392000	0.377319	
552	0.317029	237	0.345992	98	0.214286	113	1.000000	3.084695	789	0.325729	0.391000	0.377328	
267	0.363296	120	0.275000	53	0.094340	60	1.000000	3.084695	387	0.335917	0.390000	0.377348	
555	0.313514	221	0.375566	87	0.126437	137	1.000000	3.084695	776	0.331186	0.405000	0.377367	
296	0.287162	112	0.330357	30	0.133333	62	0.983871	3.084695	408	0.299020	0.374000	0.377379	
581	0.268503	231	0.406926	62	0.161290	126	0.984127	3.084695	812	0.307882	0.384000	0.377391	
313	0.338658	114	0.350877	38	0.236842	35	1.000000	3.084695	427	0.341920	0.380000	0.377420	
547	0.263254	230	0.378261	100	0.110000	123	1.000000	3.084695	777	0.297297	0.365000	0.377421	
269	0.345725	103	0.339806	47	0.127660	81	0.962963	3.084695	372	0.344086	0.424000	0.377430	
578	0.262976	222	0.427928	78	0.166667	122	1.000000	3.084695	800	0.308750	0.382000	0.377450	
282	0.276596	106	0.377358	46	0.152174	66	0.969697	3.084695	388	0.304124	0.378000	0.377462	
550	0.325455	246	0.455285	75	0.173333	129	0.992248	3.084695	796	0.365578	0.432000	0.377494	
274	0.299270	114	0.350877	46	0.152174	66	0.984848	3.084695	388	0.314433	0.388000	0.377502	
545	0.299083	254	0.448819	86	0.151163	115	1.000000	3.084695	799	0.346683	0.405000	0.377524	
307	0.296417	102	0.480392	31	0.193548	60	0.983333	3.084695	409	0.342298	0.410000	0.377535	
609	0.300493	234	0.427350	31	0.064516	126	0.960317	3.084695	843	0.335706	0.406000	0.377553	
284	0.292254	104	0.423077	47	0.170213	65	0.969231	3.084695	388	0.327320	0.396000	0.377563	
608	0.319079	210	0.400000	66	0.151515	116	0.982759	3.084695	818	0.339853	0.402000	0.377575	
273	0.256410	112	0.375000	49	0.163265	66	0.969697	3.084695	385	0.290909	0.368000	0.377593	
562	0.288256	231	0.402597	83	0.144578	124	0.983871	3.084695	793	0.321564	0.389000	0.377604	
270	0.303704	123	0.414634	44	0.204545	63	0.952381	3.084695	393	0.338422	0.404000	0.377624	
569	0.342707	236	0.368644	55	0.181818	140	1.000000	3.084695	805	0.350311	0.432000	0.377661	
251	0.318725	132	0.333333	41	0.243902	76	0.986842	3.084695	383	0.323760	0.418000	0.377660	
586	0.317406	235	0.365957	63	0.269841	116	1.000000	3.084695	821	0.331303	0.405000	0.377677	
291	0.285223	97	0.494845	38	0.184211	74	0.932432	3.084695	388	0.337629	0.414000	0.377674	
572	0.312937	217	0.442396	101	0.099010	110	1.000000	3.084695	789	0.348542	0.395000	0.377692	
299	0.331104	116	0.525862	30	0.133333	55	1.000000	3.084695	415	0.385542	0.438000	0.377720	
558	0.311828	219	0.529680	77	0.155844	146	0.910959	3.084695	777	0.373230	0.435000	0.377752	
273	0.260073	116	0.379310	52	0.115385	59	0.915254	3.084695	389	0.295630	0.350000	0.377763	
583	0.308748	221	0.425339	80	0.125000	116	0.931034	3.084695	804	0.340796	0.392000	0.377766	
294	0.221088	118	0.423729	39	0.230769	49	0.755102	3.084695	412	0.279126	0.322000	0.377754	
585	0.264957	232	0.474138	81	0.148148	102	0.872549	3.084695	817	0.324357	0.366000	0.377735	
274	0.167883	131	0.595420	32	0.218750	63	0.968254	3.084695	405	0.306173	0.384000	0.377722	
579	0.250432	234	0.559829	75	0.240000	112	0.839286	3.084695	813	0.339483	0.388000	0.377745	
278	0.251799	112	0.419643	45	0.177778	65	1.000000	3.084695	390	0.300000	0.380000	0.377754	
590	0.310169	209	0.334928	72	0.138889	129	0.992248	3.084695	799	0.316646	0.391000	0.377763	
260	0.284615	138	0.355072	41	0.195122	61	0.967213	3.084695	398	0.309045	0.380000	0.377768	
579	0.326425	217	0.391705	68	0.191176	136	1.000000	3.084695	796	0.344221	0.423000	0.377792	
299	0.361204	112	0.419643	36	0.111111	53	1.000000	3.084695	411	0.377129	0.424000	0.377821	
539	0.211503	256	0.394531	90	0.111111	115	0.991304	3.084695	795	0.270440	0.339000	0.377811	
283	0.321555	112	0.303571	42	0.190476	63	0.984127	3.084695	395	0.316456	0.390000	0.377817	
572	0.243007	234	0.423077	88	0.159091	106	0.943396	3.084695	806	0.295285	0.352000	0.377820	
291	0.195876	100	0.480000	36	0.194444	73	0.917808	3.084695	391	0.268542	0.358000	0.377788	
568	0.227113	231	0.502165	79	0.151899	122	0.950820	3.084695	799	0.306633	0.373000	0.377783	
293	0.331058	115	0.373913	38	0.210526	54	0.981481	3.084695	408	0.343137	0.402000	0.377772	
584	0.267123	215	0.306977	87	0.195402	114	0.903509	3.084695	799	0.277847	0.342000	0.377777	
287	0.351916	114	0.333333	47	0.191489	52	0.980769	3.084695	401	0.346633	0.398000	0.377785	
569	0.342707	219	0.374429	89	0.089888	123	1.000000	3.084695	788	0.351523	0.408000	0.377808	
285	0.214035	113	0.460177	54	0.166667	48	1.000000	3.084695	398	0.283920	0.340000	0.377822	
541	0.223660	255	0.450980	88	0.181818	116	0.939655	3.084695	796	0.296482	0.361000	0.377806	
262	0.381679	124	0.475806	44	0.068182	70	0.985714	3.084695	386	0.411917	0.462000	0.377827	
571	0.295972	225	0.493333	104	0.163462	100	0.990000	3.084695	796	0.351759	0.396000	0.377841	
260	0.303846	121	0.446281	60	0.183333	59	1.000000	3.084695	381	0.349081	0.406000	0.377858	
553	0.251356	252	0.392857	81	0.135802	114	0.903509	3.084695	805	0.295652	0.352000	0.377866	
259	0.316602	128	0.460938	43	0.116279	70	0.914286	3.084695	387	0.364341	0.420000	0.377874	
525	0.264762	227	0.414097	104	0.153846	144	0.861111	3.084695	752	0.309840	0.373000	0.377899	
270	0.307407	114	0.535088	42	0.238095	74	0.945946	3.084695	384	0.375000	0.448000	0.377929	
575	0.226087	229	0.467249	87	0.206897	109	0.917431	3.084695	804	0.294776	0.355000	0.377937	
289	0.169550	109	0.513761	32	0.062500	70	0.928571	3.084695	398	0.263819	0.344000	0.377907	
541	0.234750	247	0.433198	94	0.159574	118	0.957627	3.084695	788	0.296954	0.362000	0.377906	
272	0.187500	115	0.452174	59	0.135593	54	0.888889	3.084695	387	0.266150	0.318000	0.377862	
542	0.219557	215	0.418605	108	0.074074	135	0.940741	3.084695	757	0.276090	0.344000	0.377844	
272	0.147059	118	0.415254	42	0.095238	68	0.926471	3.084695	390	0.228205	0.312000	0.377817	
546	0.197802	248	0.483871	81	0.148148	125	0.976000	3.084695	794	0.287154	0.362000	0.377787	
282	0.319149	111	0.351351	40	0.125000	67	0.940299	3.084695	393	0.328244	0.394000	0.377781	
578	0.313149	217	0.465438	80	0.237500	125	0.968000	3.084695	795	0.354717	0.422000	0.377813	
287	0.296167	105	0.428571	49	0.163265	59	0.949153	3.084695	392	0.331633	0.388000	0.377818	
571	0.388792	216	0.370370	86	0.093023	127	0.984252	3.084695	787	0.383736	0.435000	0.377848	
271	0.306273	123	0.455285	36	0.138889	70	1.000000	3.084695	394	0.352792	0.428000	0.377859	
540	0.353704	229	0.423581	88	0.102273	143	0.993007	3.084695	769	0.374512	0.439000	0.377895	
276	0.293478	114	0.307018	47	0.148936	63	1.000000	3.084695	390	0.297436	0.372000	0.377903	
576	0.345486	225	0.373333	82	0.134146	117	1.000000	3.084695	801	0.353308	0.411000	0.377930	
304	0.342105	92	0.434783	41	0.121951	63	0.984127	3.084695	396	0.363636	0.422000	0.377948	
541	0.319778	212	0.306604	96	0.093750	151	1.000000	3.084695	753	0.316069	0.398000	0.377963	
300	0.296667	106	0.424528	48	0.208333	46	1.000000	3.084695	406	0.330049	0.380000	0.377963	
561	0.306595	241	0.410788	90	0.144444	108	0.972222	3.084695	802	0.337905	0.389000	0.377970	
283	0.300353	125	0.416000	35	0.257143	57	0.929825	3.084695	408	0.335784	0.398000	0.378001	
535	0.342056	244	0.397541	109	0.165138	112	1.000000	3.084695	779	0.359435	0.410000	0.378023	
283	0.314488	117	0.350427	45	0.155556	55	1.000000	3.084695	400	0.325000	0.384000	0.378038	
585	0.297436	239	0.410042	47	0.170213	129	0.992248	3.084695	824	0.330097	0.408000	0.378053	
271	0.273063	122	0.467213	44	0.136364	63	0.984127	3.084695	393	0.333333	0.398000	0.378072	
562	0.361210	230	0.460870	77	0.103896	131	0.984733	3.084695	792	0.390152	0.446000	0.378108	
274	0.372263	108	0.388889	53	0.056604	65	0.984615	3.084695	382	0.376963	0.422000	0.378123	
567	0.303351	234	0.380342	85	0.129412	114	0.991228	3.084695	801	0.325843	0.385000	0.378138	
279	0.315412	119	0.344538	36	0.055556	66	0.893939	3.084695	398	0.324121	0.380000	0.378157	
558	0.354839	227	0.339207	87	0.126437	128	0.984375	3.084695	785	0.350318	0.412000	0.378179	
